plot.id;block.id.harvest;site.id;block.id;site.name;region;landuse;block;treatment;harvest;wp;lat;long;setup.date;harvest.date;growth.period;rain.sum;target.sp.;pasture.disc.setup;height. setup;spo_pyr;mic_kun;sol_inc;the_tri;chr_ori;chl_pyc;het_con;orm_tri;spo_fes;dic_cin;dig_sp;dig_mac;bot_ins;ind_vol;ble_sp;cen_cil;cyp_sp;spo_ioc;pan_col;ind_sp;com_sp;pen_mez;tri_ter;gut_cor;bra_sp;eup_ind;ipo_mom;cyn_dac;906;918;921;963;964;965-967;sid_ova;jus_mat;her_sch;ind_hoc;dac_aeg;jus_bet;ari_sp;era_rac;era_ten;20;21;spo_mar;oxy_sin;leu_sp;leu_def;oxy_sp;bid_sp;dys_rad;sph_sp;com_ben;spo_afr;ath_sp;bra_sem;dys_sp;chl_gay;kyl_sp;cro_spi;bra_bri;tra_ber;arc_sp;ari_ken;dic_rad;ind_ere;spo_sp;gut_pet;mon_deb;era_sp;pan_max;spo_fim;cyn_ple;aca_rob;lon_sp;kyl_ner;eup_hir;dic_mon;kyl_alb;rue_pat;old_sp;spo_sta;aca_sey;aca_tor;com_afr;eus_pas;ipo_sp;mon_sp;het_ste;sen_aby;cyn_sp;hel_ste;son_sp;gut_sp;dac_gig;mar_sp;cra_pla;por_gra;het_sp;hyp_sp;ort_par;por_sp;tep_pum;hyp_dis;bot_scr;oci_sua;eup_ina;ach_asp;her_sp;dig_vel ;cya_sp;com_tru;bid_sch;mar_amo;sed_ort;target.sp.cover.setup;sum.sp.setup;total.veg.cover.setup
DRY_P_1_EX_H6;DRY_P_1_H6;DRY_P;DRY_P_1;Makao;DRY;P;1;EX;H6;1009;-3.303212;34.847736;12.10.2017;03.08.2018;88;470.8;Chl.pyc;1.5;2.6;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;30;50
DRY_P_1_OP_H6;DRY_P_1_H6;DRY_P;DRY_P_1;Makao;DRY;P;1;OP;H6;1009;-3.303212;34.847736;12.10.2017;03.08.2018;88;470.8;Chl.pyc;0.6;2;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;30;35
DRY_P_2_EX_H6;DRY_P_2_H6;DRY_P;DRY_P_2;Makao;DRY;P;2;EX;H6;1006;-3.408426;34.850244;12.10.2017;03.08.2018;88;470.8;Chl.pyc;1.5;0.6;;;;;;;;;;;;;;5;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;22;22
DRY_P_2_OP_H6;DRY_P_2_H6;DRY_P;DRY_P_2;Makao;DRY;P;2;OP;H6;1006;-3.408426;34.850244;12.10.2017;03.08.2018;88;470.8;Chl.pyc;0.1;0.4;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;25;25
DRY_P_3_EX_H6;DRY_P_3_H6;DRY_P;DRY_P_3;Makao;DRY;P;3;EX;H6;1001;-3.406316;34.850407;12.10.2017;03.08.2018;88;470.8;Chl.pyc;0.5;2.3;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;29;40
DRY_P_3_OP_H6;DRY_P_3_H6;DRY_P;DRY_P_3;Makao;DRY;P;3;OP;H6;1001;-3.406316;34.850407;12.10.2017;03.08.2018;88;470.8;Chl.pyc;1;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;25;28
DRY_P_4_EX_H6;DRY_P_4_H6;DRY_P;DRY_P_4;Makao;DRY;P;4;EX;H6;1003;-3.406853;34.8516;12.10.2017;03.08.2018;88;470.8;Chl.pyc;0.5;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;48;50
DRY_P_4_OP_H6;DRY_P_4_H6;DRY_P;DRY_P_4;Makao;DRY;P;4;OP;H6;1003;-3.406853;34.8516;12.10.2017;03.08.2018;88;470.8;Chl.pyc;1.5;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;35;40
SE_1_EX_H6;SE_1_H6;SE;SE_1;Seronera;SE;W;1;EX;H6;1023;-2.437747;34.855162;12/15/2017;03.12.2018;87;327.09;Dig.mac;3.5;14.4;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;55;55
SE_1_EX2_H6;SE_1_H6;SE;SE_1;Seronera;SE;W;1;EX2;H6;1023;-2.437747;34.855162;12/15/2017;03.12.2018;87;327.09;Dig.mac;3;11;;;;;;;;;;;;;;;;;;;10;5;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;40;40
SE_1_OP_H6;SE_1_H6;SE;SE_1;Seronera;SE;W;1;OP;H6;1023;-2.437747;34.855162;12/15/2017;03.12.2018;87;327.09;Dig.mac;4;17.4;;;;;;;;;;;;;;;;;;5;;7;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;49;50
SE_2_EX_H6;SE_2_H6;SE;SE_2;Seronera;SE;W;2;EX;H6;1025;-2.437766;34.855394;12/15/2017;03.12.2018;87;327.09;Dig.mac;3.5;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;35;35
SE_2_EX2_H6;SE_2_H6;SE;SE_2;Seronera;SE;W;2;EX2;H6;1025;-2.437766;34.855394;12/15/2017;03.12.2018;87;327.09;Dig.mac;3.5;12.9;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;35;35
SE_2_OP_H6;SE_2_H6;SE;SE_2;Seronera;SE;W;2;OP;H6;1025;-2.437766;34.855394;12/15/2017;03.12.2018;87;327.09;Dig.mac;3;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;30;30
SE_3_EX_H6;SE_3_H6;SE;SE_3;Seronera;SE;W;3;EX;H6;1027;-2.437991;34.855418;12/15/2017;03.12.2018;87;327.09;Dig.mac;5;9.4;;5;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;39;40
SE_3_EX2_H6;SE_3_H6;SE;SE_3;Seronera;SE;W;3;EX2;H6;1027;-2.437991;34.855418;12/15/2017;03.12.2018;87;327.09;Dig.mac;3.5;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;25;25
SE_3_OP_H6;SE_3_H6;SE;SE_3;Seronera;SE;W;3;OP;H6;1027;-2.437991;34.855418;12/15/2017;03.12.2018;87;327.09;Dig.mac;3.5;18.5;;;5;;;;;;;;;;5;;;;;10;15;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;85;85
SE_4_EX_H6;SE_4_H6;SE;SE_4;Seronera;SE;W;4;EX;H6;1026;-2.438079;34.854989;12/15/2017;03.12.2018;87;327.09;Dig.mac;2.5;9.7;;10;;;5;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;45;45
SE_4_EX2_H6;SE_4_H6;SE;SE_4;Seronera;SE;W;4;EX2;H6;1026;-2.438079;34.854989;12/15/2017;03.12.2018;87;327.09;Dig.mac;3;25.6;;5;;;;;;;;;;;;;;;;;5;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;70;70
SE_4_OP_H6;SE_4_H6;SE;SE_4;Seronera;SE;W;4;OP;H6;1026;-2.438079;34.854989;12/15/2017;03.12.2018;87;327.09;Dig.mac;4.5;16.4;;;;10;;;;;;;;;;;;;;;15;;;;;;;;;5;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;80;80
WET_W_1_EX_H7;WET_W_1_H7;WET_W;WET_W_1;Handajega;WET;W;1;EX;H7;954;-2.272484;34.023326;03.10.2018;5/22/2018;73;523.94;The.tri;4;7.5;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;70;70
WET_W_1_OP_H7 ;WET_W_1_H7;WET_W;WET_W_1;Handajega;WET;W;1;OP;H7;954;-2.272484;34.023326;03.10.2018;5/22/2018;73;523.94;The.tri;1.5;7.8;;;;;;;;;25;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;65;65
WET_W_2_EX_H7;WET_W_2_H7;WET_W;WET_W_2;Handajega;WET;W;2;EX;H7;953;-2.2783;34.024459;03.10.2018;5/22/2018;73;523.94;The.tri;3;24.3;;;;;;;;;30;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;80;80
WET_W_2_OP_H7;WET_W_2_H7;WET_W;WET_W_2;Handajega;WET;W;2;OP;H7;953;-2.2783;34.024459;03.10.2018;5/22/2018;73;523.94;The.tri;4;7;;;;;;;5;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;70;70
WET_W_3_EX_H7;WET_W_3_H7;WET_W;WET_W_3;Handajega;WET;W;3;EX;H7;951;-2.277999;34.027678;03.10.2018;5/22/2018;73;523.94;The.tri;2.5;4.5;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;45;45
WET_W_3_OP_H7;WET_W_3_H7;WET_W;WET_W_3;Handajega;WET;W;3;OP;H7;951;-2.277999;34.027678;03.10.2018;5/22/2018;73;523.94;The.tri;5;3;;;1;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;36;36
WET_W_4_EX_H7;WET_W_4_H7;WET_W;WET_W_4;Handajega;WET;W;4;EX;H7;950;-2.278837;34.031884;03.10.2018;5/22/2018;73;523.94;The.tri;3.5;4.5;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;45;45
WET_W_4_OP_H7;WET_W_4_H7;WET_W;WET_W_4;Handajega;WET;W;4;OP;H7;950;-2.278837;34.031884;03.10.2018;5/22/2018;73;523.94;The.tri;5.5;5;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;40;40
WET_P_1_EX_H7;WET_P_1_H7;WET_P;WET_P_1;Mwantimba;WET;P;1;EX;H7;957;-2.350052;34.049976;03.09.2018;5/21/2018;73;505.46;Chr.ori;1.5;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;80;80
WET_P_1_OP_H7;WET_P_1_H7;WET_P;WET_P_1;Mwantimba;WET;P;1;OP;H7;957;-2.350052;34.049976;03.09.2018;5/21/2018;73;505.46;Chr.ori;2;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;59;70;70
WET_P_2_EX_H7;WET_P_2_H7;WET_P;WET_P_2;Mwantimba;WET;P;2;EX;H7;959;-2.348488;34.05011;03.09.2018;5/21/2018;73;505.46;Chr.ori;2;3.5;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;65;65
WET_P_2_OP_H7;WET_P_2_H7;WET_P;WET_P_2;Mwantimba;WET;P;2;OP;H7;959;-2.348488;34.05011;03.09.2018;5/21/2018;73;505.46;Chr.ori;2.5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;70;70
WET_P_3_EX_H7;WET_P_3_H7;WET_P;WET_P_3;Mwantimba;WET;P;3;EX;H7;1022;-2.367293;34.062509;03.09.2018;5/21/2018;73;505.46;Chr.ori;1.5;2.3;;;;;;;;;;;;;;5;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82;90;90
WET_P_3_OP_H7;WET_P_3_H7;WET_P;WET_P_3;Mwantimba;WET;P;3;OP;H7;1022;-2.367293;34.062509;03.09.2018;5/21/2018;73;505.46;Chr.ori;1.5;1.3;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;85;85
WET_P_4_EX_H7;WET_P_4_H7;WET_P;WET_P_4;Mwantimba;WET;P;4;EX;H7;1020;-2.36857;34.062586;03.09.2018;5/21/2018;73;505.46;Chr.ori;1.5;3;;;;;;5;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;85;85
WET_P_4_OP_H7;WET_P_4_H7;WET_P;WET_P_4;Mwantimba;WET;P;4;OP;H7;1020;-2.36857;34.062586;03.09.2018;5/21/2018;73;505.46;Chr.ori;2;4.1;;;;5;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;80;80
DRY_W_1_EX_H7;DRY_W_1_H7;DRY_W;DRY_W_1;Maswa;DRY;W;1;EX;H7;995;-3.299332;34.848458;03.07.2018;5/25/2018;79;338.35;Cyn.dac;1.5;3.1;;;;;;;;;;;;;;1;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;7;25;25
DRY_W_1_EX2_H7;DRY_W_1_H7;DRY_W;DRY_W_1;Maswa;DRY;W;1;EX2;H7;995;-3.299332;34.848458;03.07.2018;5/25/2018;79;338.35;Cyn.dac;2.5;3;;;3;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;2;;;;;;;;;;;;;;;;;10;35;35
DRY_W_1_OP_H7;DRY_W_1_H7;DRY_W;DRY_W_1;Maswa;DRY;W;1;OP;H7;995;-3.299332;34.848458;03.07.2018;5/25/2018;79;338.35;Cyn.dac;1.5;2.5;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;4;;;;;;;;;5;16;15
DRY_W_2_EX_H7;DRY_W_2_H7;DRY_W;DRY_W_2;Maswa;DRY;W;2;EX;H7;980;-3.303268;34.847796;03.07.2018;5/25/2018;79;338.35;Cyn.dac;2;1;;;2;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;25;25
DRY_W_2_EX2_H7;DRY_W_2_H7;DRY_W;DRY_W_2;Maswa;DRY;W;2;EX2;H7;980;-3.303268;34.847796;03.07.2018;5/25/2018;79;338.35;Cyn.dac;1;2;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;8;16;16
DRY_W_2_OP_H7;DRY_W_2_H7;DRY_W;DRY_W_2;Maswa;DRY;W;2;OP;H7;980;-3.303268;34.847796;03.07.2018;5/25/2018;79;338.35;Cyn.dac;1.5;0.6;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;2;;;;;1;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;20
DRY_W_3_EX_H7;DRY_W_3_H7;DRY_W;DRY_W_3;Maswa;DRY;W;3;EX;H7;998;-3.295645;34.852435;03.07.2018;5/25/2018;79;338.35;Cyn.dac;1;1.3;;;;;;;;;;;;;;;;;1;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;20;20
DRY_W_3_EX2_H7;DRY_W_3_H7;DRY_W;DRY_W_3;Maswa;DRY;W;3;EX2;H7;998;-3.295645;34.852435;03.07.2018;5/25/2018;79;338.35;Cyn.dac;2;2.8;;;;;;;;;;;;;;;;;;;;;;;15;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;30;30
DRY_W_3_OP_H7;DRY_W_3_H7;DRY_W;DRY_W_3;Maswa;DRY;W;3;OP;H7;998;-3.295645;34.852435;03.07.2018;5/25/2018;79;338.35;Cyn.dac;1.2;1.9;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;30;30
DRY_W_4_EX_H7;DRY_W_4_H7;DRY_W;DRY_W_4;Maswa;DRY;W;4;EX;H7;1000;-3.296013;34.854327;03.07.2018;5/25/2018;79;335.52;Cyn.dac;0.5;1.8;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;30;30
DRY_W_4_EX2_H7;DRY_W_4_H7;DRY_W;DRY_W_4;Maswa;DRY;W;4;EX2;H7;1000;-3.296013;34.854327;03.07.2018;5/25/2018;79;335.52;Cyn.dac;1.5;2;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;5;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;5;35;35
DRY_W_4_OP_H7;DRY_W_4_H7;DRY_W;DRY_W_4;Maswa;DRY;W;4;OP;H7;1000;-3.296013;34.854327;03.07.2018;5/25/2018;79;335.52;Cyn.dac;1.5;2.4;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;5;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;45;45
DRY_P_1_EX_H7;DRY_P_1_H7;DRY_P;DRY_P_1;Makao;DRY;P;1;EX;H7;1009;-3.303212;34.847736;03.08.2018;5/24/2018;77;281.93;Chl.pyc;4;9.3;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;10;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;10;60;60
DRY_P_1_OP_H7;DRY_P_1_H7;DRY_P;DRY_P_1;Makao;DRY;P;1;OP;H7;1009;-3.303212;34.847736;03.08.2018;5/24/2018;77;281.93;Chl.pyc;2.5;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;15;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;25;70;70
DRY_P_2_EX_H7;DRY_P_2_H7;DRY_P;DRY_P_2;Makao;DRY;P;2;EX;H7;1006;-3.408426;34.850244;03.08.2018;5/24/2018;77;281.93;Chl.pyc;3;4.6;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;10;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;25;50;50
DRY_P_2_OP_H7;DRY_P_2_H7;DRY_P;DRY_P_2;Makao;DRY;P;2;OP;H7;1006;-3.408426;34.850244;03.08.2018;5/24/2018;77;281.93;Chl.pyc;2;7.3;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;3;;;;;;;;;;;;;;;10;38;38
DRY_P_3_EX_H7;DRY_P_3_H7;DRY_P;DRY_P_3;Makao;DRY;P;3;EX;H7;1001;-3.406316;34.850407;03.08.2018;5/24/2018;77;281.93;Chl.pyc;2;3.5;;;;;;;;;;;;5;;5;;;;;;;;;;;;;;;;;;;;;;5;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;5;;;;;;;;;20;55;55
DRY_P_3_OP_H7;DRY_P_3_H7;DRY_P;DRY_P_3;Makao;DRY;P;3;OP;H7;1001;-3.406316;34.850407;03.08.2018;5/24/2018;77;281.93;Chl.pyc;1;3.6;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;15;45;45
DRY_P_4_EX_H7;DRY_P_4_H7;DRY_P;DRY_P_4;Makao;DRY;P;4;EX;H7;1003;-3.406853;34.8516;03.08.2018;5/24/2018;77;281.93;Chl.pyc;2.5;3.8;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;5;;;;;;;;;;;;;;15;70;70
DRY_P_4_OP_H7;DRY_P_4_H7;DRY_P;DRY_P_4;Makao;DRY;P;4;OP;H7;1003;-3.406853;34.8516;03.08.2018;5/24/2018;77;281.93;Chl.pyc;3.5;6;;;;;;;;;;;;;;10;5;;;;;;;;;;;;;;;;;;;;;5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;5;;;;;;;;;10;70;70
SE_1_EX_H7;SE_1_H7;SE;SE_1;Seronera;SE;W;1;EX;H7;1023;-2.437747;34.855162;03.12.2018;5/19/2018;68;383.00;Dig.mac;5.5;11.7;;;;3;;;;;;;;;;2;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;20;40;40
SE_1_EX2_H7;SE_1_H7;SE;SE_1;Seronera;SE;W;1;EX2;H7;1023;-2.437747;34.855162;03.12.2018;5/19/2018;68;383.00;Dig.mac;3.5;8.5;;;;;;;;;;;;;;5;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;35;35
