plot.id,block.id.harvest,site.id,block.id,stu.block.id,site.name,region,landuse,block,stu.block,treatment,harvest,wp,lat,long,setup.date,harvest.date,growth.period,rain.sum,rain.acc.sum,target.sp.,target_other,pasture.disc.setup,height. setup,sp.cover.setup,total.veg.cover.setup,pasture.disc.harvest,height.harvest,sp.cover.harvest,total.veg.cover.harvest,biomass.sp.,biomass.total.g,productivity.g.m2.day,consumption.g.m2.day,productivity.total.g.m2.day,consumption.total.g.m2.day
DRY_W_1_EX_H4,DRY_W_1_H4,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H4,995,-3.299332,34.848458,7/21/2017,9/28/2017,69,6.9,879.3456003,other,other,0.5,4.4,6,10,2,5.4,18,22,7.37,9.65,-0.59,0.09,-0.023752013,0.004428341
DRY_W_1_EX2_H4,DRY_W_1_H4,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H4,995,-3.299332,34.848458,7/21/2017,9/28/2017,69,6.9,886.2456004,other,other,1.5,2,25,40,2,5,32,40,13.62,18.94,0.29,0.34,0.350241546,0.3784219
DRY_W_1_OP_H4,DRY_W_1_H4,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H4,995,-3.299332,34.848458,7/21/2017,9/28/2017,69,6.9,893.1456005,other,other,1.5,1.4,12,20,1,4,25,30,5.21,9.54,-0.05,,-0.028180354,
DRY_W_2_EX_H4,DRY_W_2_H4,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H4,980,-3.303268,34.847796,7/21/2017,9/28/2017,69,6.9,879.3456003,other,other,2.5,6.2,15,40,2.25,5,18,28,3.41,15.76,-0.07,0.05,0.088164251,0.450483092
DRY_W_2_EX2_H4,DRY_W_2_H4,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H4,980,-3.303268,34.847796,7/21/2017,9/28/2017,69,6.9,886.2456004,other,other,2.2,1.8,5,17,1.5,2.2,7,14,4.05,7.92,-0.04,0.08,-0.227455717,0.134863124
DRY_W_2_OP_H4,DRY_W_2_H4,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H4,980,-3.303268,34.847796,7/21/2017,9/28/2017,69,6.9,893.1456005,other,other,2,7,15,20,1,1.6,4,8,2.05,4.57,-0.12,,-0.362318841,
DRY_W_3_EX_H4,DRY_W_3_H4,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H4,998,-3.295645,34.852435,7/21/2017,9/28/2017,69,6.9,877.3081449,other,other,2.5,7.6,17,30,2.5,2,7,15,5.46,10.57,0.07,0.09,-0.027375201,0.148148148
DRY_W_3_EX2_H4,DRY_W_3_H4,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H4,998,-3.295645,34.852435,7/21/2017,9/28/2017,69,6.9,884.2081451,other,other,,2,4,10,1,1,2,5,3.15,4.92,-0.02,-0.01,-0.254830918,-0.079307568
DRY_W_3_OP_H4,DRY_W_3_H4,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H4,998,-3.295645,34.852435,7/21/2017,9/28/2017,69,6.9,891.1081452,other,other,2.8,1,3,13,0,1.6,1,6,3.29,6.89,-0.02,,-0.175523349,
DRY_W_4_EX_H4,DRY_W_4_H4,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H4,1000,-3.296013,34.854327,7/21/2017,9/28/2017,69,12.56,971.4224453,other,other,3.5,1.6,5,10,1.5,1.2,4,9,3.87,7.67,-0.07,-0.03,-0.037439614,0.05394525
DRY_W_4_EX2_H4,DRY_W_4_H4,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H4,1000,-3.296013,34.854327,7/21/2017,9/28/2017,69,12.56,983.9854622,other,other,2.5,1.8,5,19,2,1.8,2,13,6.29,10.21,0.03,0.07,0.064814815,0.156199678
DRY_W_4_OP_H4,DRY_W_4_H4,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H4,1000,-3.296013,34.854327,7/21/2017,9/28/2017,69,12.56,996.548479,other,other,1.5,4.6,14,22,1.5,1.8,7,13,4.61,6.33,-0.04,,-0.091384863,
DRY_P_1_EX_H4,DRY_P_1_H4,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H4,1009,-3.303212,34.847736,7/22/2017,9/27/2017,67,6.53,515.1213216,other,other,0.5,1,10,15,0,0,4,5,2.19,2.37,-0.11,0.09,-0.419983416,0.098258706
DRY_P_1_OP_H4,DRY_P_1_H4,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H4,1009,-3.303212,34.847736,7/22/2017,9/27/2017,67,6.53,521.6463216,other,other,1.5,1,15,25,0,0,5,6,0,0,-0.2,,-0.518242123,
DRY_P_2_EX_H4,DRY_P_2_H4,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H4,1006,-3.408426,34.850244,7/22/2017,9/27/2017,67,6.53,515.1213216,other,other,0.5,0.4,5,10,0,0,3,4,0,0,-0.31,0,-0.332504146,0
DRY_P_2_OP_H4,DRY_P_2_H4,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H4,1006,-3.408426,34.850244,7/22/2017,9/27/2017,67,6.53,521.6463216,other,other,2,4.6,15,20,0,0,3,4,0,0,-0.31,,-0.332504146,
DRY_P_3_EX_H4,DRY_P_3_H4,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H4,1001,-3.406316,34.850407,7/22/2017,9/27/2017,67,6.53,555.1401128,other,other,0.5,0.9,4,8,0,0,2,3,0,0,-0.33,0,-0.348258706,
DRY_P_3_OP_H4,DRY_P_3_H4,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H4,1001,-3.406316,34.850407,7/22/2017,9/27/2017,67,6.53,561.6651128,other,other,0.5,1,6,8,,,,,,,,,,
DRY_P_4_EX_H4,DRY_P_4_H4,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H4,1003,-3.406853,34.8516,7/22/2017,9/27/2017,67,6.53,555.1401128,other,other,0.7,1.4,8,15,0,0,7,8,0,0,-0.2,0,-0.237147595,
DRY_P_4_OP_H4,DRY_P_4_H4,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H4,1003,-3.406853,34.8516,7/22/2017,9/27/2017,67,6.53,561.6651128,other,other,1,0.9,8,10,,,,,,,,,,
SE_1_EX_H4,SE_1_H4,SE,SE_1,,Seronera,SE,W,1,,EX,H4,1023,-2.437747,34.855162,7/26/2017,9/25/2017,61,167.09,1029.513083,other,other,4,7.6,10,35,5,10.2,30,50,30.83,61.24,0.48,0.32,1.426229508,0.643442623
SE_1_EX2_H4,SE_1_H4,SE,SE_1,,Seronera,SE,W,1,,EX2,H4,1023,-2.437747,34.855162,7/26/2017,9/25/2017,61,167.09,1196.601708,other,other,2.5,10.8,30,50,7,15,40,70,55.17,78.72,1.59,1.43,2.222222222,1.439435337
SE_1_OP_H4,SE_1_H4,SE,SE_1,,Seronera,SE,W,1,,OP,H4,1023,-2.437747,34.855162,7/26/2017,9/25/2017,61,167.09,1363.690333,other,other,2.2,6.8,10,30,2.5,7,15,40,23.81,47.11,0.16,,0.782786885,
SE_2_EX_H4,SE_2_H4,SE,SE_2,,Seronera,SE,W,2,,EX,H4,1025,-2.437766,34.855394,7/26/2017,9/25/2017,61,167.09,1029.513083,other,other,4.2,17.8,35,45,5,10.8,58,70,72.08,82.75,2.53,1.87,2.231785064,1.805100182
SE_2_EX2_H4,SE_2_H4,SE,SE_2,,Seronera,SE,W,2,,EX2,H4,1025,-2.437766,34.855394,7/26/2017,9/25/2017,61,167.09,1196.601708,other,other,2.2,9,25,30,2.75,7.6,27,35,40.1,48.68,1.07,0.42,0.680327869,0.253642987
SE_2_OP_H4,SE_2_H4,SE,SE_2,,Seronera,SE,W,2,,OP,H4,1025,-2.437766,34.855394,7/26/2017,9/25/2017,61,167.09,1363.690333,other,other,3.5,4.8,28,40,3.5,6.2,23,40,30.97,43.11,0.65,,0.426684882,
SE_3_EX_H4,SE_3_H4,SE,SE_3,,Seronera,SE,W,3,,EX,H4,1027,-2.437991,34.855418,7/26/2017,9/25/2017,61,167.09,1029.513083,other,other,4.4,12.2,45,65,5.5,13.4,35,60,53.18,88.07,1.41,1.71,2.68442623,2.939435337
SE_3_EX2_H4,SE_3_H4,SE,SE_3,,Seronera,SE,W,3,,EX2,H4,1027,-2.437991,34.855418,7/26/2017,9/25/2017,61,167.09,1196.601708,other,other,2.5,9.2,13,35,2.25,7.2,17,35,19.16,37.78,-0.14,0.16,0.39435337,0.649362477
SE_3_OP_H4,SE_3_H4,SE,SE_3,,Seronera,SE,W,3,,OP,H4,1027,-2.437991,34.855418,7/26/2017,9/25/2017,61,167.09,1363.690333,other,other,3.5,1.4,18,25,3.5,3.2,17,27,15.66,23.52,-0.3,,-0.255009107,
SE_4_EX_H4,SE_4_H4,SE,SE_4,,Seronera,SE,W,4,,EX,H4,1026,-2.438079,34.854989,7/26/2017,9/25/2017,61,167.09,1029.513083,other,other,3.2,9.2,15,30,4,8.6,20,40,18.93,37.26,0.55,0.21,1.078779599,0.33287796
SE_4_EX2_H4,SE_4_H4,SE,SE_4,,Seronera,SE,W,4,,EX2,H4,1026,-2.438079,34.854989,7/26/2017,9/25/2017,61,167.09,1196.601708,other,other,2.5,8.4,10,25,5.75,7.8,20,40,23.55,51.27,0.76,0.42,1.716757741,0.970856102
SE_4_OP_H4,SE_4_H4,SE,SE_4,,Seronera,SE,W,4,,OP,H4,1026,-2.438079,34.854989,7/26/2017,9/25/2017,61,167.09,1363.690333,other,other,2.5,8.8,15,30,2.5,5.4,23,35,14.35,29.95,0.35,,0.745901639,
WET_W_1_EX_H5,WET_W_1_H5,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H5,954,-2.272484,34.023326,10/01/2017,12/14/2017,74,428.22,1672.379809,other,other,4.4,14.4,25,40,5,63.2,42,60,41.45,55.45,0.17,0.69,0.366366366,0.992867868
WET_W_1_OP_H5,WET_W_1_H5,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H5,954,-2.272484,34.023326,10/01/2017,12/14/2017,74,428.22,2100.595301,other,other,3.5,8.6,20,30,4,55.2,45,65,23,29,-0.52,,-0.626501502,
WET_W_2_EX_H5,WET_W_2_H5,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H5,953,-2.2783,34.024459,10/01/2017,12/14/2017,74,428.22,1672.379809,other,other,2.7,3.6,15,30,3.5,30.2,40,55,9,21,-0.48,-0.83,-0.333333333,-0.788288288
WET_W_2_OP_H5,WET_W_2_H5,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H5,953,-2.2783,34.024459,10/01/2017,12/14/2017,74,428.22,2100.595301,other,other,3.5,11.8,30,60,5.3,43,65,95,31,42,0.34,,0.454954955,
WET_W_3_EX_H5,WET_W_3_H5,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H5,951,-2.277999,34.027678,10/01/2017,12/14/2017,74,428.22,1678.07138,other,other,7.7,21.4,45,55,10,55.2,65,85,27,46,-2.16,0.83,-1.966591592,1.276276276
WET_W_3_OP_H5,WET_W_3_H5,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H5,951,-2.277999,34.027678,10/01/2017,12/14/2017,74,428.22,2106.286872,other,other,3,4.6,28,40,4,23,25,65,5,12,-2.99,,-3.242867868,
WET_W_4_EX_H5,WET_W_4_H5,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H5,950,-2.278837,34.031884,10/01/2017,12/14/2017,74,428.22,1678.07138,other,other,3.6,11,11,45,9.5,51.6,37,92,41.29,62.29,0.56,0.95,1.026276276,1.287162162
WET_W_4_OP_H5,WET_W_4_H5,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H5,950,-2.278837,34.031884,10/01/2017,12/14/2017,74,428.22,2106.286872,other,other,3.8,8.4,5,27,5,49,5,55,16,28,-0.39,,-0.260885886,
WET_P_1_EX_H5,WET_P_1_H5,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H5,957,-2.350052,34.049976,9/30/2017,12/13/2017,74,512.07,1697.05528,other,other,0,0.9,4,20,3,9.6,15,95,4,16,0.11,0.11,-0.72972973,0.3003003
WET_P_1_OP_H5,WET_P_1_H5,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H5,957,-2.350052,34.049976,9/30/2017,12/13/2017,74,512.07,2209.128927,other,other,0,1.4,5,26,1,1.8,10,95,1,8,0,,-1.03003003,
WET_P_2_EX_H5,WET_P_2_H5,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H5,959,-2.348488,34.05011,9/30/2017,12/13/2017,74,512.07,1697.05528,other,other,0,1.2,4,12,4.5,20.2,27,92,11,20,0.37,0.34,0.037162162,0.45045045
WET_P_2_OP_H5,WET_P_2_H5,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H5,959,-2.348488,34.05011,9/30/2017,12/13/2017,74,512.07,2209.128927,other,other,0,1,4,18,2.4,4.2,12,72,2,8,0.03,,-0.413288288,
WET_P_3_EX_H5,WET_P_3_H5,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,EX,H5,1022,-2.367293,34.062509,9/30/2017,12/13/2017,74,512.07,1697.05528,other,other,1,1.3,11,55,2,4.8,12,97,7,21,0.18,0.19,0.234984985,0.154279279
WET_P_3_OP_H5,WET_P_3_H5,WET_P,WET_P_3,WET_P_4,Mwantimba,WET,P,3,4,OP,H5,1022,-2.367293,34.062509,9/30/2017,12/13/2017,74,512.07,2209.128927,other,other,1.5,1.8,20,45,2,2.4,7,75,2,16.89,0,,0.080705706,
WET_P_4_EX_H5,WET_P_4_H5,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,EX,H5,1020,-2.36857,34.062586,9/30/2017,12/13/2017,74,512.07,1613.239547,other,other,1,1.2,8,26,3.5,27.1,30,85,34.47,56.25,0.83,0.96,0.983108108,1.548423423
WET_P_4_OP_H5,WET_P_4_H5,WET_P,WET_P_4,WET_P_3,Mwantimba,WET,P,4,3,OP,H5,1020,-2.36857,34.062586,9/30/2017,12/13/2017,74,512.07,2125.313194,other,other,1,2.4,,30,1.5,4.3,10,65,9,15,-0.13,,-0.565315315,
DRY_W_1_EX_H5,DRY_W_1_H5,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX,H5,995,-3.299332,34.848458,9/28/2017,12/11/2017,74,151.07,1044.219247,other,other,3.5,9.8,27,32,2.5,4.2,5,20,22,29.7,0.31,0.75,0.756756757,0.964714715
DRY_W_1_EX2_H5,DRY_W_1_H5,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,EX2,H5,995,-3.299332,34.848458,9/28/2017,12/11/2017,74,151.07,1195.292893,other,other,2.5,2.2,3,12,3,10.3,45,60,2,13.96,-0.12,0,0.165915916,0.373873874
DRY_W_1_OP_H5,DRY_W_1_H5,DRY_W,DRY_W_1,DRY_W_3,Maswa,DRY,W,1,3,OP,H5,995,-3.299332,34.848458,9/28/2017,12/11/2017,74,151.07,1346.366539,other,other,3,1.2,3,10,3.5,0.8,5,10,2,4,-0.12,,-0.207957958,
DRY_W_2_EX_H5,DRY_W_2_H5,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX,H5,980,-3.303268,34.847796,9/28/2017,12/11/2017,74,151.07,1044.219247,other,other,1.6,4.4,13,23,2,4.2,8,28,16.87,20.87,0.56,0.52,0.611861862,0.595720721
DRY_W_2_EX2_H5,DRY_W_2_H5,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,EX2,H5,980,-3.303268,34.847796,9/28/2017,12/11/2017,74,151.07,1195.292893,other,other,1,2.4,3,13,1.5,3.9,33,45,3,8,0.04,0,0.128753754,0.112612613
DRY_W_2_OP_H5,DRY_W_2_H5,DRY_W,DRY_W_2,DRY_W_4,Maswa,DRY,W,2,4,OP,H5,980,-3.303268,34.847796,9/28/2017,12/11/2017,74,151.07,1346.366539,other,other,1.5,2.4,10,15,1,1.8,18,26,3,5,0.04,,0.016141141,
DRY_W_3_EX_H5,DRY_W_3_H5,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX,H5,998,-3.295645,34.852435,9/28/2017,12/11/2017,74,151.07,1042.181791,other,other,2,2,7,17,1,0.9,27,35,3.81,14.29,0.02,0.07,0.277777778,0.348723724
DRY_W_3_EX2_H5,DRY_W_3_H5,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,EX2,H5,998,-3.295645,34.852435,9/28/2017,12/11/2017,74,151.07,1193.255438,other,other,1,1.6,6,7,2,2.5,25,35,6,8,0.1,0.15,0.041666667,0.112612613
DRY_W_3_OP_H5,DRY_W_3_H5,DRY_W,DRY_W_3,DRY_W_1,Maswa,DRY,W,3,1,OP,H5,998,-3.295645,34.852435,9/28/2017,12/11/2017,74,151.07,1344.329084,other,other,1.8,1.4,0,10,2.5,1.9,5,10,2,5,-0.05,,-0.070945946,
DRY_W_4_EX_H5,DRY_W_4_H5,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX,H5,1000,-3.296013,34.854327,9/28/2017,12/11/2017,74,214.85,1211.395419,other,other,1.3,2.4,0,10,1,5.1,5,20,8,11,0.13,0.23,0.1753003,0.075075075
DRY_W_4_EX2_H5,DRY_W_4_H5,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,EX2,H5,1000,-3.296013,34.854327,9/28/2017,12/11/2017,74,214.85,1426.24236,other,other,1.8,3.4,4,12,1,5.2,25,45,1.31,5.31,-0.12,-0.03,-0.038288288,-0.138513514
DRY_W_4_OP_H5,DRY_W_4_H5,DRY_W,DRY_W_4,DRY_W_2,Maswa,DRY,W,4,2,OP,H5,1000,-3.296013,34.854327,9/28/2017,12/11/2017,74,214.85,1641.0893,other,other,1.5,7.6,4,14,1.5,2.6,15,40,2,9,-0.1,,0.100225225,
DRY_P_1_EX_H5,DRY_P_1_H5,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,EX,H5,1009,-3.303212,34.847736,9/27/2017,12/10/2017,74,128.55,650.1934884,other,other,0,0,3,4,0.8,1.6,15,25,1,2,0.04,-0.34,0.075075075,-0.336336336
DRY_P_1_OP_H5,DRY_P_1_H5,DRY_P,DRY_P_1,DRY_P_2,Makao,DRY,P,1,2,OP,H5,1009,-3.303212,34.847736,9/27/2017,12/10/2017,74,128.55,778.7406552,other,other,0,0,5,6,0,0.8,20,35,10.11,10.96,0.38,,0.411411411,
DRY_P_2_EX_H5,DRY_P_2_H5,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,EX,H5,1006,-3.408426,34.850244,9/27/2017,12/10/2017,74,128.55,650.1934884,other,other,0,0,5,6,2.9,3.3,30,35,4,5,0.15,0.11,0.187687688,0.112612613
DRY_P_2_OP_H5,DRY_P_2_H5,DRY_P,DRY_P_2,DRY_P_3,Makao,DRY,P,2,3,OP,H5,1006,-3.408426,34.850244,9/27/2017,12/10/2017,74,128.55,778.7406552,other,other,0,0,2,3,0,0.7,6,10,1,2,0.04,,0.075075075,
DRY_P_3_EX_H5,DRY_P_3_H5,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,EX,H5,1001,-3.406316,34.850407,9/27/2017,12/10/2017,74,128.55,690.2122796,other,other,0,0,3,4,0.5,2.5,13,18,3.17,4.17,,0.07,0.156531532,0.073573574
DRY_P_3_OP_H5,DRY_P_3_H5,DRY_P,DRY_P_3,DRY_P_1,Makao,DRY,P,3,1,OP,H5,1001,-3.406316,34.850407,9/27/2017,12/10/2017,74,128.55,818.7594464,other,other,0,0,2,3,0,1.74,13,20,1.21,2.21,,,0.082957958,
DRY_P_4_EX_H5,DRY_P_4_H5,DRY_P,DRY_P_4,,Makao,DRY,P,4,,EX,H5,1003,-3.406853,34.8516,9/27/2017,12/10/2017,74,128.55,690.2122796,other,other,0,0,6,7,0.5,3.2,30,35,1,2,,0,0.075075075,0
DRY_P_4_OP_H5,DRY_P_4_H5,DRY_P,DRY_P_4,,Makao,DRY,P,4,,OP,H5,1003,-3.406853,34.8516,9/27/2017,12/10/2017,74,128.55,818.7594464,other,other,0,0,4,5,0.5,1.1,14,32,1,2,,,0.075075075,
SE_1_EX_H5,SE_1_H5,SE,SE_1,,Seronera,SE,W,1,,EX,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,265.08,1628.772592,other,other,4.5,7.4,10,40,5,15,30,50,16,35,-0.27,0.41,-0.415294925,0.171467764
SE_1_EX2_H5,SE_1_H5,SE,SE_1,,Seronera,SE,W,1,,EX2,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,265.08,1893.854851,other,other,5.3,11.4,10,45,5,21.9,10,35,30,41,0.21,0.89,-0.209533608,0.377229081
SE_1_OP_H5,SE_1_H5,SE,SE_1,,Seronera,SE,W,1,,OP,H5,1023,-2.437747,34.855162,9/25/2017,12/15/2017,81,265.08,2158.93711,other,other,6,9,25,55,3.5,0.5,20,40,4,30,-0.68,,-0.586762689,
SE_2_EX_H5,SE_2_H5,SE,SE_2,,Seronera,SE,W,2,,EX,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,265.08,1628.772592,other,other,3,3.6,10,30,4,17.6,27,47,21,31,-0.34,0.24,-0.415294925,0.411522634
SE_2_EX2_H5,SE_2_H5,SE,SE_2,,Seronera,SE,W,2,,EX2,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,265.08,1893.854851,other,other,3.5,8.2,28,40,6,31.2,55,62,34,37,0.1,0.69,-0.209533608,0.617283951
SE_2_OP_H5,SE_2_H5,SE,SE_2,,Seronera,SE,W,2,,OP,H5,1025,-2.437766,34.855394,9/25/2017,12/15/2017,81,265.08,2158.93711,other,other,1.8,6,13,30,3,3.7,20,30,14,19,-0.58,,-0.826817558,
SE_3_EX_H5,SE_3_H5,SE,SE_3,,Seronera,SE,W,3,,EX,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,265.08,1628.772592,other,other,2,4.8,15,25,3,15.8,30,45,12,33.8,-0.13,0.1,0.352537723,0.679012346
SE_3_EX2_H5,SE_3_H5,SE,SE_3,,Seronera,SE,W,3,,EX2,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,265.08,1893.854851,other,other,3,3.4,12,35,4,29,10,30,15,24,-0.02,0.21,0.016460905,0.342935528
SE_3_OP_H5,SE_3_H5,SE,SE_3,,Seronera,SE,W,3,,OP,H5,1027,-2.437991,34.855418,9/25/2017,12/15/2017,81,265.08,2158.93711,other,other,2.3,3.2,13,28,2,1.7,35,45,9,14,-0.23,,-0.326474623,
SE_4_EX_H5,SE_4_H5,SE,SE_4,,Seronera,SE,W,4,,EX,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,265.08,1628.772592,other,other,2.8,4.3,20,40,5.5,20.6,20,50,17,29,0.09,0.07,-0.032578875,-0.493484225
SE_4_EX2_H5,SE_4_H5,SE,SE_4,,Seronera,SE,W,4,,EX2,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,265.08,1893.854851,other,other,4.3,5.8,15,40,7,21.6,40,65,37.43,52.43,0.79,0.77,0.770919067,0.310013717
SE_4_OP_H5,SE_4_H5,SE,SE_4,,Seronera,SE,W,4,,OP,H5,1026,-2.438079,34.854989,9/25/2017,12/15/2017,81,265.08,2158.93711,other,other,4.4,8.4,20,45,4.5,16.4,35,45,15,43.39,0.02,,0.46090535,
WET_W_1_EX_H6,WET_W_1_H6,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,EX,H6,954,-2.272484,34.023326,12/14/2017,03/10/2018,86,320.25,2420.840773,other,other,2.5,40.4,55,75,3.5,26.5,25,60,26.49,65.71,0.11,0.59,1.185723514,0.394056848
WET_W_1_OP_H6,WET_W_1_H6,WET_W,WET_W_1,WET_W_3,Handajega,WET,W,1,3,OP,H6,954,-2.272484,34.023326,12/14/2017,03/10/2018,86,320.25,2741.086246,other,other,4,44.4,50,60,3.5,16.25,15,50,8.16,53.51,-0.48,,0.791666667,
WET_W_2_EX_H6,WET_W_2_H6,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,EX,H6,953,-2.2783,34.024459,12/14/2017,03/10/2018,86,320.25,2420.840773,other,other,1.8,17.4,55,65,4,25.25,60,70,92.14,100.47,1.97,2.23,1.888565891,1.336886305
WET_W_2_OP_H6,WET_W_2_H6,WET_W,WET_W_2,WET_W_4,Handajega,WET,W,2,4,OP,H6,953,-2.2783,34.024459,12/14/2017,03/10/2018,86,320.25,2741.086246,other,other,3,26,60,85,4,7,35,60,22.98,59.08,-0.26,,0.551679587,
WET_W_3_EX_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,EX,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,320.25,2426.532344,other,other,5.5,48,28,78,2.5,4.5,10,30,6.07,11.85,0.03,-0.02,-0.004844961,0.109496124
WET_W_3_OP_H6,WET_W_3_H6,WET_W,WET_W_3,WET_W_1,Handajega,WET,W,3,1,OP,H6,951,-2.277999,34.027678,12/14/2017,03/10/2018,86,320.25,2746.777817,other,other,5,59.6,32,90,3.5,4.25,10,40,6.6,8.46,0.05,,-0.114341085,
WET_W_4_EX_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,EX,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,320.25,2426.532344,other,other,5,57.4,40,60,6,10.25,20,35,17.45,29.43,0.05,0.23,0.04618863,0.40374677
WET_W_4_OP_H6,WET_W_4_H6,WET_W,WET_W_4,WET_W_2,Handajega,WET,W,4,2,OP,H6,950,-2.278837,34.031884,12/14/2017,03/10/2018,86,320.25,2746.777817,other,other,3.5,73.8,15,65,2.5,3.25,10,35,10.35,16.93,-0.18,,-0.35755814,
WET_P_1_EX_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,EX,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,297.55,2506.674083,other,other,1.5,2.1,15,95,2.5,3.5,15,90,4,44.21,0.1,0.11,1.169573643,0.848514212
WET_P_1_OP_H6,WET_P_1_H6,WET_P,WET_P_1,WET_P_1,Mwantimba,WET,P,1,1,OP,H6,957,-2.350052,34.049976,12/13/2017,03/09/2018,86,297.55,2804.219239,other,other,2,8.7,10,85,1.5,2.13,5,80,0.7,17.94,-0.01,,0.321059432,
WET_P_2_EX_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,EX,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,297.55,2506.674083,other,other,2.4,6.8,5,95,5.5,16,28,95,21.38,74.78,0.63,0.52,2.156976744,1.823320413
WET_P_2_OP_H6,WET_P_2_H6,WET_P,WET_P_2,WET_P_2,Mwantimba,WET,P,2,2,OP,H6,959,-2.348488,34.05011,12/13/2017,03/09/2018,86,297.55,2804.219239,other,other,2,5.6,15,80,2.5,3.63,25,75,5.38,18.33,0.11,,0.333656331,
