Season;Plot;Site;Region;Landuse;Block;Blockcode;Treatment;Green tea code;Red tea code;Initial weight green tea including bag, cord and label;Initial weight red tea including bag, cord, and label;Initial weight green tea tea only;Ashed subsample percentage controll initial green tea tea only;Ashed initial corrected weight green tea tea only;Initial weight red tea tea only;Ashed subsample percentage controll initiall red tea tea only;Ashed Initial corrected weight red tea tea only;Final weight green tea including bag and cord, no label;Final weight red tea including bag and cord, no label;Final weight green tea tea only;Final weight red tea tea only;Ashed subsample percentage green tea;Ashed subsample percentage red tea;Ashed final weight green tea tea only;Ashed final weight red tea tea only;Fraction decomposed green tea (ag) ;Fraction decomposed green tea (ag) ASH CORRECTED;Predicted labile fraction red tea (ar) KEUSHAMP;Predicted labile fraction red tea (ar) MUELLER; Fraction remaining red tea (Wt); Fraction remaining red tea (Wt) ASH CORRECTED;Date of burial;Recovery date;incubation time      red and green tea (t);S (Keushamp);K (Keushamp);S (Mueller);K (Mueller);Sign of termite cheeting on red tea;Sign of hole(s) on red tea;Sign of roots on red tea;Sign of termite cheeting on green tea;Sign of hole(s) on green tea;Sign of roots on green tea;Massloss (g) Green tea ;Massloss (g) Ash corrected Green tea;Massloss (g) Red tea ;Massloss (g) Ash corrected Red tea;;;;;;;;Keushamp;P.Mueller et al.
Wet;46;Makao;Dry;Pasture;2;Dry_P2_T6;Open;G635;R86;2,073;2,242;1,8232;5,509415873;1,72275233;1,9922;2,281664727;1,946744675;;;;;;;;;;;;;;;31.01.2017;26.03.2017;54;;;;;;;;;;;;;;;;;;;;;;;
Wet;47;Makao;Dry;Pasture;2;Dry_P2_T7;Open;G539;R146;2,122;2,201;1,8722;5,509415873;1,769052716;1,9512;2,281664727;1,906680158;0,807;1,651;0,6564;1,5004;11,917;7,359;0,578;1,390;0,649;0,673172808;0,425732578;0,4705166;0,76896269;0,712372362;31.01.2017;26.03.2017;54;0,22874533;0,014488441;0,303969526;0,012506746;;YES;YES;;;YES;1,2158;1,190878185;0,4508;0,516699205;;;;;;;;;
Wet;48;Makao;Dry;Pasture;2;Dry_P2_T8;Open;G679;R72;2,052;2,235;1,8022;5,509415873;1,702909307;1,9852;2,281664727;1,939904392;0,832;1,636;0,6814;1,4854;7,628;4,665;0,629;1,416;0,622;0,630385283;0,407710713;0,450598964;0,748236953;0,713333772;31.01.2017;26.03.2017;54;0,261393636;0,017796989;0,333433485;0,015149959;;;YES;;;YES;1,1208;1,073488965;0,4998;0,523794188;;;;;;;;;
Wet;49;Makao;Dry;Pasture;3;Dry_P3_T1;Open;G346;R28;2,012;2,103;1,7622;5,509415873;1,665113073;1,8532;2,281664727;1,810916189;1,0001;1,5993;0,8495;1,4487;20,217;11,563;0,678;1,281;0,518;0,592969175;0,339546955;0,375264866;0,781728901;0,691335435;31.01.2017;26.03.2017;54;0,384878705;0,019065639;0,444874458;0,016137518;;YES;YES;;;YES;0,9127;0,987360725;0,4045;0,52973336;;;;;;;;;
Wet;50;Makao;Dry;Pasture;3;Dry_P3_T2;Open;G418;R5;2,016;2,18;1,7662;5,509415873;1,668892697;1,9302;2,281664727;1,886159307;;;;;;;;;;;;;;;31.01.2017;26.03.2017;54;;;;;;;;;;;;;;;;;;;;;;;
Wet;51;Makao;Dry;Pasture;3;Dry_P3_T3;Open;G548;R85;2,169;2,193;1,9192;5,509415873;1,813463291;1,9432;2,281664727;1,898862691;0,864;1,599;0,7134;1,4484;8,996;6,001;0,649;1,361;0,628;0,641996565;0,411890742;0,455218703;0,745368464;0,7006392;31.01.2017;26.03.2017;54;0,253821119;0,01783079;0,326599552;0,015176464;;;YES;;;YES;1,2058;1,164237204;0,4948;0,537380598;;;;;;;;;
Wet;52;Makao;Dry;Pasture;3;Dry_P3_T4;Open;G638;R513;2,041;2,139;1,7912;5,509415873;1,692515343;1,8892;2,281664727;1,84609479;1,075;1,628;0,9244;1,4774;30,655;11,074;0,641;1,314;0,484;0,621257566;0,31725013;0,350622574;0,782024137;0,695426687;31.01.2017;26.03.2017;54;0,425271504;0,021514891;0,481327553;0,01800039;;YES;;;YES;YES;0,8668;1,051487962;0,4118;0,532294693;;;;;;;;;
Wet;53;Makao;Dry;Pasture;3;Dry_P3_T5;Open;G426;R399;2,023;2,139;1,7732;5,509415873;1,675507038;1,8892;2,281664727;1,84609479;;;;;;;;;;;;;;;31.01.2017;26.03.2017;54;;;;;;;;;;;;;;;;;;;;;;;
Wet;54;Makao;Dry;Pasture;3;Dry_P3_T6;Open;G589;R400;2,042;2,181;1,7922;5,509415873;1,693460249;1,9312;2,281664727;1,887136491;;;;;;;;;;;;;;;31.01.2017;26.03.2017;54;;;;;;;;;;;;;;;;;;;;;;;
Wet;55;Makao;Dry;Pasture;3;Dry_P3_T7;Open;G622;R19;1,978;2,259;1,7282;5,509415873;1,632986275;2,0092;2,281664727;1,963356792;;0,226;;0,0754;;;;;;;;;0,037527374;;31.01.2017;26.03.2017;54;;;;;;YES;;;;;;;1,9338;;;;;;;;;;
Wet;56;Makao;Dry;Pasture;3;Dry_P3_T8;Open;G538;R60;2,176;2,322;1,9262;5,509415873;1,820077631;2,0722;2,281664727;2,024919344;0,81;2,291;0,6594;2,1404;21,852;90,284;0,515;0,208;0,658;0,716877266;0,431155234;0,476509681;1,032911881;0,100357657;31.01.2017;26.03.2017;54;0,218921678;-0,001362241;0,295104022;-0,001236812;YES;YES;;;YES;YES;1,2668;1,304772277;-0,0682;1,816958208;;;;;;;;;
Wet;57;Makao;Dry;Pasture;4;Dry_P4_T1;Open;G540;R161;2,083;2,183;1,8332;5,509415873;1,732201388;1,9332;2,281664727;1,889090857;0,733;1,266;0,5824;1,1154;21,550;9,637;0,457;1,008;0,682;0,73623575;0,447306295;0,494359718;0,576970826;0,521369279;31.01.2017;26.03.2017;54;0,189662509;0,053957578;0,268698641;0,035850719;;YES;YES;;;YES;1,2508;1,275308588;0,8178;0,881179768;;;;;;;;;
Wet;58;Makao;Dry;Pasture;4;Dry_P4_T2;Open;G513;R48;2,018;2,215;1,7682;5,509415873;1,670782509;1,9652;2,281664727;1,920360725;0,9328;0,7488;0,7822;0,5982;17,758;25,956;0,643;0,443;0,558;0,614972375;0,365571655;0,404027179;0,304396499;0,225386903;31.01.2017;26.03.2017;54;0,337732509;;0,402326659;;;YES;;;YES;YES;0,986;1,027485088;1,367;1,477430383;;;;;;;;;
Wet;59;Makao;Dry;Pasture;4;Dry_P4_T3;Open;G489;R23;1,9;2,277;1,6502;5,509415873;1,559283619;2,0272;2,281664727;1,980946093;0,884;1,38;0,7334;1,2294;11,144;6,275;0,652;1,152;0,556;0,582072272;0,364221022;0,402534468;0,606452249;0,568395529;31.01.2017;26.03.2017;54;0,340179309;;0,40453481;0,07040802;;;;;;;0,9168;0,907615759;0,7978;0,828694676;;;;;;;;;
Wet;60;Makao;Dry;Pasture;4;Dry_P4_T4;Open;G633;R78;2,063;2,22;1,8132;5,509415873;1,713303271;1,9702;2,281664727;1,925246642;0,874;1,665;0,7234;1,5144;12,828;5,822;0,631;1,426;0,601;0,631937706;0,394028903;0,435477925;0,768652929;0,723902587;31.01.2017;26.03.2017;54;0,286179524;0,016381999;0,355801885;0,014031164;;;;;;YES;1,0898;1,082700939;0,4558;0,499013765;;;;;;;;;
Wet;61;Makao;Dry;Pasture;4;Dry_P4_T5;Open;G541;R42;1,978;2,239;1,7282;5,509415873;1,632986275;1,9892;2,281664727;1,943813125;0,786;0,182;0,6354;0,0314;12,728;;0,555;;0,632;0,660422712;0,4145469;0,458154269;0,01578524;;31.01.2017;26.03.2017;54;0,249009239;;0,322256998;;YES;YES;;YES;YES;;1,0928;1,078461224;1,9578;;;;;;;;;;
Wet;62;Makao;Dry;Pasture;4;Dry_P4_T6;Open;G565;R119;2,109;2,159;1,8592;5,509415873;1,75676894;1,9092;2,281664727;1,865638457;0,9224;1,6374;0,7718;1,4868;20,730;8,434;0,612;1,361;0,585;0,651743374;0,383433633;0,423768109;0,7787555;0,713072586;31.01.2017;26.03.2017;54;0,305373854;0,015933396;0,3731241;0,013672776;;YES;;;YES;;1,0874;1,144962517;0,4224;0,504240275;;;;;;;;;
Wet;63;Makao;Dry;Pasture;4;Dry_P4_T7;Open;G387;R185;2,014;2,291;1,7642;5,509415873;1,667002885;2,0412;2,281664727;1,99462666;1,083;1,685;0,9324;1,5344;20,515;8,612;0,741;1,402;0,471;0,555420556;0,309099345;0,341614385;0,751714678;0,686975471;31.01.2017;26.03.2017;54;0,440037419;0,030108191;0,494653276;0,024028722;;;YES;;;YES;0,8318;0,925887669;0,5068;0,592372329;;;;;;;;;
Wet;64;Makao;Dry;Pasture;4;Dry_P4_T8;Open;G554;R159;2,084;2,293;1,8342;5,509415873;1,733146294;2,0432;2,281664727;1,996581026;1,29;1,316;1,1394;1,1654;36,816;82,454;0,720;0,204;0,379;0,58461706;0,248336243;0,27445944;0,570379796;0,100076495;31.01.2017;26.03.2017;54;0,550115501;;0,593994911;;YES;YES;;;YES;YES;0,6948;1,013226891;0,8778;1,792104733;;;;;;;;;
Wet;65;Maswa;Dry;Wild;1;Dry_W1_T1;Open;G614;R525;2,171;2,147;1,9212;5,509415873;1,815353102;1,8972;2,281664727;1,853912257;0,961;1,704;0,8104;1,5534;15,675;3,994;0,683;1,491;0,578;0,623559177;0,37904457;0,418917348;0,818785579;0,786082014;01.02.2017;24.03.2017;51;0,313325055;0,012749901;0,380299781;0,011110823;;;;;;YES;1,1108;1,131980086;0,3438;0,362557459;;;;;;;;;
Wet;66;Maswa;Dry;Wild;1;Dry_W1_T2;Open;G282;R150;1,973;2,147;1,7232;5,509415873;1,628261746;1,8972;2,281664727;1,853912257;1,1456;0,2136;0,995;0,063;31,190;;0,685;;0,423;0,579515203;0,277039679;0,306182272;0,033206831;;01.02.2017;24.03.2017;51;0,498116524;;0,547067646;;;YES;;;;YES;0,7282;0,943602437;1,8342;;;;;;;;;;
Wet;67;Maswa;Dry;Wild;1;Dry_W1_T3;Open;G450;R165;2,163;2,169;1,9132;5,509415873;1,807793856;1,9192;2,281664727;1,875410291;0,8906;1,4942;0,74;1,3436;13,860;4,911;0,637;1,278;0,613;0,647397356;0,402011677;0,444300431;0,700083368;0,665704274;01.02.2017;24.03.2017;51;0,271717976;0,026874058;0,342750842;0,022039725;;;;;YES;YES;1,1732;1,170360961;0,5756;0,597790648;;;;;;;;;
Wet;68;Maswa;Dry;Wild;1;Dry_W1_T4;Open;G269;R129;2,042;2,283;1,7922;5,509415873;1,693460249;2,0332;2,281664727;1,986809193;1,018;1,885;0,8674;1,7344;19,041;14,638;0,702;1,481;0,516;0,585321471;0,338289357;0,373874978;0,853039544;0,728173726;01.02.2017;24.03.2017;51;0,387156962;0,01117466;0,446930506;0,009791139;;;;;;YES;0,9248;0,991218643;0,2988;0,506286374;;;;;;;;;
Wet;69;Maswa;Dry;Wild;1;Dry_W1_T5;Open;G448;R414;2,018;2,135;1,7682;5,509415873;1,670782509;1,8852;2,281664727;1,842186057;;2,403;;2,2524;;16,516;;1,880;;;;;1,194780395;0,997456282;01.02.2017;24.03.2017;51;;;;;;;;;;;;;-0,3672;-0,038218526;;;;;;;;;
Wet;70;Maswa;Dry;Wild;1;Dry_W1_T6;Open;G358;R151;2,016;2,192;1,7662;5,509415873;1,668892697;1,9422;2,281664727;1,897885508;0,843;1,536;0,6924;1,3854;13,571;89,049;0,598;0,152;0,608;0,641417216;0,398575414;0,440502697;0,713314798;0,078118221;01.02.2017;24.03.2017;51;0,277943091;0,024909384;0,348368792;0,020630388;YES;YES;YES;YES;YES;YES;1,0738;1,070456508;0,5568;1,746164299;;;;;;;;;
Wet;71;Maswa;Dry;Wild;1;Dry_W1_T7;Open;G511;R95;1,993;2,216;1,7432;5,509415873;1,647159862;1,9662;2,281664727;1,921337908;0,8374;1,6388;0,6868;1,4882;9,336;3,275;0,623;1,439;0,606;0,621967246;0,397290483;0,4390826;0,756891466;0,732099984;01.02.2017;24.03.2017;51;0,280270865;0,018559496;0,350469526;0,015817749;;;YES;;;YES;1,0564;1,024479483;0,478;0,481882921;;;;;;;;;
Wet;72;Maswa;Dry;Wild;1;Dry_W1_T8;Open;G383;R546;1,956;2,225;1,7062;5,509415873;1,612198346;1,9752;2,281664727;1,930132558;0,8255;;0,6749;;8,960;5,657;0,614;;0,604;0,618889147;0,396261671;0,437945565;;;01.02.2017;24.03.2017;51;0,282134654;;0,352151532;;;;;;;YES;1,0313;0,997772059;;;;;;;;;;;
Wet;73;Maswa;Dry;Wild;2;Dry_W2_T1;Open;G549;R438;2,016;2,183;1,7662;5,509415873;1,668892697;1,9332;2,281664727;1,889090857;0,742;0,1748;0,5914;0,0242;10,980;;0,526;;0,665;0,684544152;0,436064813;0,481935712;0,012518105;;01.02.2017;24.03.2017;51;0,210027513;;0,287077348;;;YES;YES;;YES;YES;1,1748;1,142430736;1,909;;;;;;;;;;
Wet;74;Maswa;Dry;Wild;2;Dry_W2_T2;Open;G605;R122;2,046;2,219;1,7962;5,509415873;1,697239872;1,9692;2,281664727;1,924269458;1,195;0,355;1,0444;0,2044;62,512;;0,392;;0,419;0,769318771;0,274394003;0,30325829;0,103798497;;01.02.2017;24.03.2017;51;0,502909415;;0,551393062;;YES;YES;;;YES;YES;0,7518;1,305718493;1,7648;;;;;;;;;;
Wet;75;Maswa;Dry;Wild;2;Dry_W2_T3;Open;G408;R404;2,044;2,178;1,7942;5,509415873;1,69535006;1,9282;2,281664727;1,884204941;0,8578;0,1558;0,7072;0,0052;10,812;;0,631;;0,606;0,627960952;0,397178451;0,438958784;0,002696816;;01.02.2017;24.03.2017;51;0,28047382;;0,350652687;;;YES;YES;;YES;YES;1,087;1,064613638;1,923;;;;;;;;;;
Wet;76;Maswa;Dry;Wild;2;Dry_W2_T4;Open;G416;R501;2,182;2,138;1,9322;5,509415873;1,825747066;1,8882;2,281664727;1,845117607;0,944;0,295;0,7934;0,1444;14,712;84,314;0,677;0,023;0,589;0,629369725;0,386386876;0,427032012;0,07647495;0,011996071;01.02.2017;24.03.2017;51;0,300023775;;0,36829584;;;YES;;;YES;;1,1388;1,149069929;1,7438;1,822466626;;;;;;;;;
Wet;77;Maswa;Dry;Wild;2;Dry_W2_T5;Open;G594;R137;2,068;2,198;1,8182;5,509415873;1,718027801;1,9482;2,281664727;1,903748608;0,947;1,698;0,7964;1,5474;12,476;11,808;0,697;1,365;0,562;0,594276615;0,368426815;0,407182681;0,794271635;0,700481655;01.02.2017;24.03.2017;51;0,332560119;0,016026345;0,397658757;0,013798025;;;YES;;;YES;1,0218;1,020983746;0,4008;0,539070248;;;;;;;;;
Wet;78;Maswa;Dry;Wild;2;Dry_W2_T6;Open;G460;R278;2,156;2,198;1,9062;5,509415873;1,801179515;1,9482;2,281664727;1,903748608;0,9067;1,6845;0,7561;1,5339;10,070;;0,680;;0,603;0,622490536;0,395543384;0,437151719;0,787342162;;01.02.2017;24.03.2017;51;0,283435899;0,015125489;0,35332586;0,013067292;;;YES;;;YES;1,1501;1,121217202;0,4143;;;;;;;;;;
Wet;79;Maswa;Dry;Wild;2;Dry_W2_T7;Open;G217;R235;1,944;2,169;1,6942;5,509415873;1,600859476;1,9192;2,281664727;1,875410291;0,8537;1,5528;0,7031;1,4022;15,104;8,708;0,597;1,280;0,585;0,627137276;0,383512731;0,423855527;0,730616924;0,666991771;01.02.2017;24.03.2017;51;0,30523056;0,023765445;0,372994782;0,019791704;;;YES;;;YES;0,9911;1,003958651;0,517;0,595319684;;;;;;;;;
Wet;80;Maswa;Dry;Wild;2;Dry_W2_T8;Open;G607;R181;1,945;2,175;1,6952;5,509415873;1,601804382;1,9252;2,281664727;1,881273391;0,924;0,238;0,7734;0,0874;13,620;;0,668;;0,544;0,582929553;0,35648622;0,39398602;0,045397881;;01.02.2017;24.03.2017;51;0,354191631;;0,417180443;;;YES;;YES;YES;;0,9218;0,933739112;1,8378;;;;;;;;;;
Wet;81;Maswa;Dry;Wild;3;Dry_W3_T1;Open;G542;R187;2,078;2,221;1,8282;5,509415873;1,727476859;1,9712;2,281664727;1,926223825;0,851;1,842;0,7004;1,6914;15,010;4,214;0,595;1,620;0,617;0,655410505;0,404422558;0,446964919;0,858056006;0,821895986;01.02.2017;24.03.2017;51;0,267350438;0,008476291;0,338809292;0,007492152;;;;;YES;YES;1,1278;1,132206481;0,2798;0,306102457;;;;;;;;;
Wet;82;Maswa;Dry;Wild;3;Dry_W3_T2;Open;G536;R83;2,051;2,039;1,8012;5,509415873;1,701964401;1,7892;2,281664727;1,748376455;0,748;1,594;0,5974;1,4434;10,318;4,949;0,536;1,372;0,668;0,685210118;0,43814654;0,484236423;0,806729264;0,766804398;01.02.2017;25.03.2017;52;0,206256267;0,011188505;0,28367393;0,009795537;;YES;YES;;YES;YES;1,2038;1,166203228;0,3458;0,376410026;;;;;;;;;
Wet;83;Maswa;Dry;Wild;3;Dry_W3_T3;Open;G494;R134;1,903;2,21;1,6532;5,509415873;1,562118337;1,9602;2,281664727;1,915474808;0,902;0,988;0,7514;0,8374;18,526;61,998;0,612;0,318;0,545;0,608098096;0,357611783;0,395229986;0,427201306;0,162344865;01.02.2017;25.03.2017;52;0,352152566;;0,415340258;;;YES;;;;YES;0,9018;0,949921187;1,1228;1,597246404;;;;;;;;;
Wet;84;Maswa;Dry;Wild;3;Dry_W3_T4;Open;G291;R49;2,088;2,3;1,8382;5,509415873;1,736925917;2,0502;2,281664727;2,00342131;0,903;1,638;0,7524;1,4874;11,923;8,825;0,663;1,356;0,591;0,618466697;0,387243433;0,427978673;0,725490196;0,661465952;01.02.2017;25.03.2017;52;0,298472041;0,023731264;0,366895454;0,019722608;;;YES;;;YES;1,0858;1,074230835;0,5628;0,647283816;;;;;;;;;
Wet;85;Maswa;Dry;Wild;3;Dry_W3_T5;Open;G308;R315;1,982;2,244;1,7322;5,509415873;1,636765898;1,9942;2,281664727;1,948699042;;1,485;;1,3344;39,802;10,369;;1,196;;;;;0,669140507;0,599760337;01.02.2017;25.03.2017;52;;;;;YES;YES;YES;;YES;YES;;;0,6598;0,752656978;;;;;;;;;
Wet;86;Maswa;Dry;Wild;3;Dry_W3_T6;Open;G723;R1;2,013;2,211;1,7632;5,509415873;1,666057979;1,9612;2,281664727;1,916451991;0,7825;0,3817;0,6319;0,2311;7,468;;0,585;;0,642;0,649046119;0,420632859;0,464880428;0,117836019;;01.02.2017;25.03.2017;52;0,237983951;;0,312307059;;YES;YES;YES;;;YES;1,1313;1,081348465;1,7301;;;;;;;;;;
Wet;87;Maswa;Dry;Wild;3;Dry_W3_T7;Open;G628;R408;2,074;2,248;1,8242;5,509415873;1,723697236;1,9982;2,281664727;1,952607775;0,8639;0,3599;0,7133;0,2093;12,740;;0,622;;0,609;0,638902457;0,399235822;0,441232575;0,10474427;;01.02.2017;25.03.2017;52;0,2767467;;0,34728909;;YES;;YES;YES;YES;YES;1,1109;1,101274399;1,7889;;;;;;;;;;
Wet;88;Maswa;Dry;Wild;3;Dry_W3_T8;Open;G569;R385;1,995;2,256;1,7452;5,509415873;1,649049674;2,0062;2,281664727;1,960425242;1,012;;0,8614;;;;;;0,506;;0,331998238;0,366922079;;;01.02.2017;00.01.1900;;0,398553916;;0,45721586;;;;;;;;0,8838;;;;;;;;;;;;
Wet;89;Maswa;Dry;Wild;4;Dry_W4_T1;Open;G339;R196;2,022;2,242;1,7722;5,509415873;1,674562132;1,9922;2,281664727;1,946744675;;0,174;;0,0234;;;;;;;;;0,011745809;;01.02.2017;25.03.2017;52;;;;;;YES;YES;;;;;;1,9688;;;;;;;;;;
Wet;90;Maswa;Dry;Wild;4;Dry_W4_T2;Open;G592;R94;2,07;2,277;1,8202;5,509415873;1,719917612;2,0272;2,281664727;1,980946093;1,0779;1,7455;0,9273;1,5949;33,167;4,069;0,620;1,530;0,491;0,639665139;0,321596045;0,355425649;0,786750197;0,754733564;01.02.2017;25.03.2017;52;0,417398469;0,020922388;0,474222413;0,01762022;;;YES;;;;0,8929;1,100171339;0,4323;0,450950212;;;;;;;;;
Wet;91;Maswa;Dry;Wild;4;Dry_W4_T3;Open;G472;R343;1,971;2,243;1,7212;5,509415873;1,626371934;1,9932;2,281664727;1,947721859;0,761;0,162;0,6104;0,0114;13,070;83,977;0,531;0,002;0,645;0,673738138;0,423088791;0,467594706;0,005719446;0,000916436;01.02.2017;25.03.2017;52;0,233534798;;0,308291855;;YES;YES;;;YES;YES;1,1108;1,095748799;1,9818;1,945895218;;;;;;;;;
Wet;92;Maswa;Dry;Wild;4;Dry_W4_T4;Open;G529;R445;2,089;2,239;1,8392;5,509415873;1,737870823;1,9892;2,281664727;1,943813125;0,765;0,31;0,6144;0,1594;11,868;;0,541;;0,666;0,688423179;0,436579366;0,482504393;0,080132717;;01.02.2017;25.03.2017;52;0,209095352;;0,286236105;;YES;YES;;YES;YES;;1,2248;1,196390556;1,8298;;;;;;;;;;
Wet;93;Maswa;Dry;Wild;4;Dry_W4_T5;Open;G636;R12;2,133;2,171;1,8832;5,509415873;1,77944668;1,9212;2,281664727;1,877364657;0,7963;0,17;0,6457;0,0194;13,478;;0,559;;0,657;0,686040038;0,430800053;0,476117138;0,010097856;;01.02.2017;25.03.2017;52;0,219565121;;0,295684707;;;YES;;;;YES;1,2375;1,220771668;1,9018;;;;;;;;;;
Wet;94;Maswa;Dry;Wild;4;Dry_W4_T6;Open;G534;R244;2,169;2,249;1,9192;5,509415873;1,813463291;1,9992;2,281664727;1,953584959;;;;;;;;;;;;;;;01.02.2017;00.01.1900;;;;;;;;;;;;;;;;;;;;;;;;
Wet;95;Maswa;Dry;Wild;4;Dry_W4_T7;Open;G641;R360;2,14;2,206;1,8902;5,509415873;1,786061021;1,9562;2,281664727;1,911566075;1,254;0,458;1,1034;0,3074;33,235;89,327;0,737;0,033;0,416;0,5875383;0,27288746;0,301593269;0,157141397;0,016771472;01.02.2017;25.03.2017;52;0,50563866;;0,553856111;;;YES;YES;YES;YES;YES;0,7868;1,049379256;1,6488;1,878757722;;;;;;;;;
Wet;96;Maswa;Dry;Wild;4;Dry_W4_T8;Open;G479;R318;1,982;2,23;1,7322;5,509415873;1,636765898;1,9802;2,281664727;1,935018475;0,9041;1,748;0,7535;1,5974;16,840;11,128;0,627;1,420;0,565;0,617163138;0,37040645;0,409370559;0,806686193;0,716920815;01.02.2017;25.03.2017;52;0,328973823;0,014190921;0,39442225;0,012289993;YES;YES;;;;YES;0,9787;1,010151577;0,3828;0,515371878;;;;;;;;;
Wet;97;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T1;Open;G741;R518;2,102;2,198;1,8522;5,509415873;1,750154599;1,9482;2,281664727;1,903748608;0,6068;0;0,4562;;20,518;;0,363;;0,754;0,792819896;0,494111003;0,546087946;;;27.01.2017;22.03.2017;54;0,104871372;;0,192177594;;YES;YES;;;;;1,396;1,387557388;;;;;;;;;;;
Wet;98;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T2;Open;G610;R489;2,038;2,157;1,7882;5,509415873;1,689680625;1,9072;2,281664727;1,86368409;0,566;1,539;0,4154;1,3884;14,683;12,680;0,354;1,212;0,768;0,790251054;0,503289843;0,556232336;0,727978188;0,635673871;27.01.2017;22.03.2017;54;0,088243037;0,014399794;0,177171101;0,012434645;;;;;;;1,3728;1,335271895;0,5188;0,651326884;;;;;;;;;
Wet;99;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T3;Open;G765;R549;2,08;2,232;1,8302;5,509415873;1,729366671;1,9822;2,281664727;1,936972842;0,6515;1,5992;0,5009;1,4486;16,733;3,400;0,417;1,399;0,726;0,758823313;0,476158389;0,526246846;0,730804157;0,705954016;27.01.2017;22.03.2017;54;0,137394223;0,015429865;0,221528334;0,013268442;;;YES;;;YES;1,3293;1,312283747;0,5336;0,537630792;;;;;;;;;
Wet;100;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T4;Open;G728;R500;1,962;2,207;1,7122;5,509415873;1,617867781;1,9572;2,281664727;1,912543258;0,597;1,764;0,4464;1,6134;12,794;22,317;0,389;1,253;0,739;0,75938265;0,484660454;0,535643268;0,824340895;0,640376651;27.01.2017;22.03.2017;54;0,121991931;0,008335239;0,207628302;0,007359414;YES;YES;;YES;;;1,2658;1,228580723;0,3438;0,659198076;;;;;;;;;
Wet;101;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T5;Open;G808;R482;1,86;2,17;1,6102;5,509415873;1,521487386;1,9202;2,281664727;1,876387474;0,5481;1,6348;0,3975;1,4842;16,815;8,981;0,331;1,351;0,753;0,782674188;0,493742534;0,545680717;0,772940319;0,703525776;27.01.2017;22.03.2017;54;0,105538888;0,011406557;0,192780004;0,009963548;;;;;YES;;1,2127;1,190828903;0,436;0,52547728;;;;;;;;;
Wet;102;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T6;Open;G892;R569;1,951;2,096;1,7012;5,509415873;1,607473817;1,8462;2,281664727;1,804075906;0,631;1,655;0,4804;1,5044;12,704;6,421;0,419;1,408;0,718;0,739112118;0,470452881;0,51994116;0,814862962;0,762539755;27.01.2017;22.03.2017;54;0,147730287;0,009261093;0,230856272;0,008151296;;;;;;;1,2208;1,188103377;0,3418;0,39627501;;;;;;;;;
Wet;103;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T7;Open;G869;R430;2,049;2,183;1,7992;5,509415873;1,70007459;1,9332;2,281664727;1,889090857;0,558;1,629;0,4074;1,4784;13,926;4,741;0,351;1,408;0,774;0,793735063;0,507135924;0,560482997;0,764742396;0,72848628;27.01.2017;22.03.2017;54;0,0812755;0,011544897;0,170883141;0,010079268;;;;;;;1,3918;1,349408812;0,4548;0,48078118;;;;;;;;;
Wet;104;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1_T8;Open;G881;R577;1,957;2,086;1,7072;5,509415873;1,613143252;1,8362;2,281664727;1,794304072;0,61;1,447;0,4594;1,2964;13,465;6,358;0,398;1,214;0,731;0,753561479;0,479167733;0,529572752;0,706023309;0,661131654;27.01.2017;22.03.2017;54;0,131942512;0,017604866;0,216608355;0,014999108;;;;;;;1,2478;1,215602615;0,5398;0,58033413;;;;;;;;;
Wet;105;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T1;Open;G729;R548;1,984;2,192;1,7342;5,509415873;1,63865571;1,9422;2,281664727;1,897885508;0,724;1,859;0,5734;1,7084;19,720;16,477;0,460;1,427;0,669;0,719082644;0,438818778;0,484979375;0,879621048;0,734685962;27.01.2017;22.03.2017;54;0,205038446;0,005938018;0,282574889;0,005283414;;;YES;;;;1,1608;1,178328881;0,2338;0,470978432;;;;;;;;;
Wet;106;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T2;Open;G837;R590;1,191;2,218;0,9412;5,509415873;0,889345378;1,9682;2,281664727;1,923292275;0,62;1,777;0,4694;1,6264;13,952;10,077;0,404;1,463;0,501;0,545837149;0,32862682;0,363196011;0,826338787;0,743067424;27.01.2017;22.03.2017;54;0,404661558;0,013920734;0,462727794;0,012043889;;;YES;;;YES;0,4718;0,485437745;0,3418;0,460786971;;;;;;;;;
Wet;107;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2_T3;Open;G688;R574;2,125;2,16;1,8752;5,509415873;1,771887434;1,9102;2,281664727;1,86661564;0,609;1,706;0,4584;1,5554;14,505;6,053;0,392;1,461;0,756;0,778818169;0,495322368;0,547426738;0,814260287;0,764970923;27.01.2017;22.03.2017;54;0,10267687;0,008703402;0,190197133;0,007674988;;;;;;YES;1,4168;1,379978127;0,3548;0,405368183;;;;;;;;;
