plot.ID,site,plot,area,landuse,block,sub.vs.inter,n.non.N,excl_open,date,latitude,longitude,rain.region,Disc_1,Disc_2,Disc_3,Disc_4,Disc_avg,time,temp,moist,GLAMA,tree_height.m,canopy_thickness.m,canopy_height.m,dbh,wild_broswer,wild_grazer,live_broswer,live_grazer,total_dung,livgrazer_prop.y,distance_pa_boundary.km.y,Cmd_1,HerbPRC,NMDS1,NMDS2,rain.sum.mm,rain.cumsum.mm,
77,13,39,Maswa,wild,13,I,inter,Excl,22/04/2017,-3.295741025,34.85229604,dry,44,55,55,45,49.75,,,,,,,,,7,8,0,0,15,0,9.16,17.75294586,0.266338917,0.212722931,0.606726854,114.8300444,573.4229449,wetseason
78,13,39,Maswa,wild,13,I,inter,Open,22/04/2017,-3.295717975,34.85247198,dry,2.5,7,2,2,3.375,,,,,,,,,7,8,0,0,15,0,9.16,17.75294586,0.266338917,0.002053974,0.551978975,114.8300444,573.4229449,wetseason
79,14,40,Maswa,wild,14,S,N,Excl,22/04/2017,-3.296608971,34.85440199,dry,4,4.5,7,4.5,5,,,,,,,,,5,10,0,0,15,0,9.09,18.14515404,0.271852201,0.547433985,0.386272959,114.8300444,573.4229449,wetseason
80,14,40,Maswa,wild,14,S,N,Open,22/04/2017,-3.296616012,34.85441599,dry,3,3.5,5,2.5,3.5,,,,,,,,,5,10,0,0,15,0,9.09,18.14515404,0.271852201,0.489543065,0.434250347,114.8300444,573.4229449,wetseason
81,14,41,Maswa,wild,14,S,non,Excl,22/04/2017,-3.29680603,34.85439302,dry,25,39,23,21,27,,,,,,,,,5,10,0,0,15,0,9.09,18.14515404,0.271852201,0.582077629,-0.036845458,114.8300444,573.4229449,wetseason
82,14,41,Maswa,wild,14,S,non,Open,22/04/2017,-3.296788009,34.85442404,dry,9.5,22.5,7,26,16.25,,,,,,,,,5,10,0,0,15,0,9.09,18.14515404,0.271852201,0.812265555,0.430407477,114.8300444,573.4229449,wetseason
83,14,42,Maswa,wild,14,I,inter,Excl,22/04/2017,-3.29669103,34.854404,dry,2.5,2.5,4,3,3,,,,,,,,,5,10,0,0,15,0,9.09,18.14515404,0.271852201,-0.0286437,0.371727295,114.8300444,573.4229449,wetseason
84,14,42,Maswa,wild,14,I,inter,Open,22/04/2017,-3.296555998,34.854447,dry,1.5,1.5,2.5,2,1.875,,,,,,,,,5,10,0,0,15,0,9.09,18.14515404,0.271852201,0.020969983,0.522484521,114.8300444,573.4229449,wetseason
85,15,43,Maswa,wild,15,S,N,Excl,22/04/2017,-3.299537022,34.84823501,dry,37,17,29,39,30.5,,,,,,,,,6,15,0,0,21,0,8.82,39.69493863,0.313536231,0.583533172,0.194454823,106.951226,614.3023968,wetseason
86,15,43,Maswa,wild,15,S,N,Open,22/04/2017,-3.299542973,34.84823702,dry,8,8,5,7,7,,,,,,,,,6,15,0,0,21,0,8.82,39.69493863,0.313536231,0.575430832,0.330571243,106.951226,614.3023968,wetseason
87,15,44,Maswa,wild,15,S,non,Excl,22/04/2017,-3.299345998,34.84807097,dry,11,16.5,18,6,12.875,,,,,,,,,6,15,0,0,21,0,8.82,39.69493863,0.313536231,0.506258555,0.705961598,106.951226,614.3023968,wetseason
88,15,44,Maswa,wild,15,S,non,Open,22/04/2017,-3.299282966,34.84808204,dry,4,7,3.5,5,4.875,,,,,,,,,6,15,0,0,21,0,8.82,39.69493863,0.313536231,0.472969203,0.544554753,106.951226,614.3023968,wetseason
89,15,45,Maswa,wild,15,I,inter,Excl,22/04/2017,-3.299353039,34.84819,dry,13.5,14.5,15.5,22.5,16.5,,,,,,,,,6,15,0,0,21,0,8.82,39.69493863,0.313536231,-0.220678236,0.531182443,106.951226,614.3023968,wetseason
90,15,45,Maswa,wild,15,I,inter,Open,22/04/2017,-3.299390003,34.84834104,dry,2.5,2,4,3,2.875,,,,,,,,,6,15,0,0,21,0,8.82,39.69493863,0.313536231,-0.202490354,0.385547894,106.951226,614.3023968,wetseason
91,16,46,Maswa,wild,16,S,N,Excl,22/04/2017,-3.302548975,34.84792002,dry,8,12.5,11,11.5,10.75,,,,,,,,,7,9,0,0,16,0,8.54,21.31445788,0.276091949,0.494062558,0.410788057,106.951226,614.3023968,wetseason
92,16,46,Maswa,wild,16,S,N,Open,22/04/2017,-3.302568002,34.84790904,dry,2.5,2,7,2,3.375,,,,,,,,,7,9,0,0,16,0,8.54,21.31445788,0.276091949,0.3623624,0.542851231,106.951226,614.3023968,wetseason
93,16,47,Maswa,wild,16,S,non,Excl,22/04/2017,-3.302675039,34.84818899,dry,21.5,19.5,14.5,15,17.625,,,,,,,,,7,9,0,0,16,0,8.54,21.31445788,0.276091949,0.504104521,0.201925335,106.951226,614.3023968,wetseason
94,16,47,Maswa,wild,16,S,non,Open,22/04/2017,-3.302684007,34.84821204,dry,7.5,6.5,4.5,5,5.875,,,,,,,,,7,9,0,0,16,0,8.54,21.31445788,0.276091949,0.484340129,0.200321268,106.951226,614.3023968,wetseason
95,16,48,Maswa,wild,16,I,inter,Excl,22/04/2017,-3.302542018,34.84816502,dry,4,3.5,2.5,2.5,3.125,,,,,,,,,7,9,0,0,16,0,8.54,21.31445788,0.276091949,0.091181292,0.603429371,106.951226,614.3023968,wetseason
96,16,48,Maswa,wild,16,I,inter,Open,22/04/2017,-3.30256599,34.84803401,dry,1.5,1.5,1.5,2.5,1.75,,,,,,,,,7,9,0,0,16,0,8.54,21.31445788,0.276091949,0.248335172,0.651772691,106.951226,614.3023968,wetseason
121,21,49,Mwantimba,pasture,21,S,N,Excl,26/04/2017,-2.350347005,34.04953402,wet,3.1,4.5,3.5,4.2,3.825,,,,,,,,,0,0,2,9,11,0.818181818,-5.1,-10.3735829,-0.364610098,0.014067896,0.844646695,200.5352151,888.3771035,wetseason
122,21,49,Mwantimba,pasture,21,S,N,Open,26/04/2017,-2.350365026,34.04952999,wet,0.8,1.4,1.6,1.8,1.4,,,,,,,,,0,0,2,9,11,0.818181818,-5.1,-10.3735829,-0.364610098,-0.234876748,0.663497334,200.5352151,888.3771035,wetseason
123,21,50,Mwantimba,pasture,21,S,non,Excl,26/04/2017,-2.35029202,34.04975999,wet,3.7,4.5,4.6,3.5,4.075,,,,,,,,,0,0,2,9,11,0.818181818,-5.1,-10.3735829,-0.364610098,-0.427250393,0.33486429,200.5352151,888.3771035,wetseason
124,21,50,Mwantimba,pasture,21,S,non,Open,26/04/2017,-2.350263018,34.049775,wet,0.4,0.8,0.5,0.3,0.5,,,,,,,,,0,0,2,9,11,0.818181818,-5.1,-10.3735829,-0.364610098,-1.138562738,0.834068851,200.5352151,888.3771035,wetseason
125,21,51,Mwantimba,pasture,21,I,inter,Excl,26/04/2017,-2.350285985,34.04964801,wet,9.1,8.7,5.2,6.7,7.425,,,,,,,,,0,0,2,9,11,0.818181818,-5.1,-10.3735829,-0.364610098,0.014067896,0.844646695,200.5352151,888.3771035,wetseason
126,21,51,Mwantimba,pasture,21,I,inter,Open,26/04/2017,-2.35040199,34.04969302,wet,0.8,1.5,0.6,1.2,1.025,,,,,,,,,0,0,2,9,11,0.818181818,-5.1,-10.3735829,-0.364610098,-0.314371365,0.560867398,200.5352151,888.3771035,wetseason
127,22,52,Mwantimba,pasture,22,S,N,Excl,26/04/2017,-2.348584039,34.05013399,wet,3,4.1,7.8,6.7,5.4,,,,,,,,,0,0,8,6,14,0.428571429,-4.92,-43.75033813,-0.399543758,-0.562269352,-0.198222175,200.5352151,888.3771035,wetseason
128,22,52,Mwantimba,pasture,22,S,N,Open,26/04/2017,-2.348590996,34.05013097,wet,2.1,2.9,3.2,2,2.55,,,,,,,,,0,0,8,6,14,0.428571429,-4.92,-43.75033813,-0.399543758,-0.435137152,-0.013266246,200.5352151,888.3771035,wetseason
129,22,53,Mwantimba,pasture,22,S,non,Excl,26/04/2017,-2.348701973,34.05010801,wet,11.2,7.8,9,12.5,10.125,,,,,,,,,0,0,8,6,14,0.428571429,-4.92,-43.75033813,-0.399543758,-0.82457903,-0.356439651,200.5352151,888.3771035,wetseason
130,22,53,Mwantimba,pasture,22,S,non,Open,26/04/2017,-2.348676994,34.05010398,wet,1.5,1.3,1.5,1.8,1.525,,,,,,,,,0,0,8,6,14,0.428571429,-4.92,-43.75033813,-0.399543758,-0.641659746,0.210817844,200.5352151,888.3771035,wetseason
131,22,54,Mwantimba,pasture,22,I,inter,Excl,26/04/2017,-2.348791994,34.05003098,wet,3.2,2.9,3.5,2.6,3.05,,,,,,,,,0,0,8,6,14,0.428571429,-4.92,-43.75033813,-0.399543758,-0.396343028,0.012682711,200.5352151,888.3771035,wetseason
132,22,54,Mwantimba,pasture,22,I,inter,Open,26/04/2017,-2.348617986,34.05010298,wet,1.8,1.5,1,1.4,1.425,,,,,,,,,0,0,8,6,14,0.428571429,-4.92,-43.75033813,-0.399543758,-0.536066201,0.452780904,200.5352151,888.3771035,wetseason
133,23,55,Mwantimba,pasture,23,S,N,Excl,26/04/2017,-2.367685977,34.05930698,wet,5.8,4.6,6,3.5,4.975,,,,,,,,,0,0,2,4,6,0.666666667,-5.95,-28.61572198,-0.286882109,-0.222883913,0.602288403,200.5352151,888.3771035,wetseason
134,23,55,Mwantimba,pasture,23,S,N,Open,26/04/2017,-2.367693018,34.05930799,wet,3.6,3,4,3.4,3.5,,,,,,,,,0,0,2,4,6,0.666666667,-5.95,-28.61572198,-0.286882109,-0.261248259,0.385009462,200.5352151,888.3771035,wetseason
135,23,56,Mwantimba,pasture,23,S,non,Excl,26/04/2017,-2.367653036,34.05944796,wet,14.7,20.5,20.4,15.3,17.725,,,,,,,,,0,0,2,4,6,0.666666667,-5.95,-28.61572198,-0.286882109,0.16862089,-0.109557104,200.5352151,888.3771035,wetseason
136,23,56,Mwantimba,pasture,23,S,non,Open,26/04/2017,-2.367639039,34.05944897,wet,4.5,4.8,5.5,4.6,4.85,,,,,,,,,0,0,2,4,6,0.666666667,-5.95,-28.61572198,-0.286882109,0.07371563,-0.022293192,200.5352151,888.3771035,wetseason
137,23,57,Mwantimba,pasture,23,I,inter,Excl,26/04/2017,-2.367751021,34.05936196,wet,4.5,6.8,6.9,8.2,6.6,,,,,,,,,0,0,2,4,6,0.666666667,-5.95,-28.61572198,-0.286882109,-0.111895356,0.226534818,200.5352151,888.3771035,wetseason
138,23,57,Mwantimba,pasture,23,I,inter,Open,26/04/2017,-2.36784297,34.059512,wet,2,3.3,2.4,2.5,2.55,,,,,,,,,0,0,2,4,6,0.666666667,-5.95,-28.61572198,-0.286882109,-0.760648495,0.028342817,200.5352151,888.3771035,wetseason
139,24,58,Mwantimba,pasture,24,S,N,Excl,26/04/2017,-2.367443992,34.06045103,wet,4.1,6.2,4,4.5,4.7,,,,,,,,,0,0,1,3,4,0.75,-5.93,-28.54086764,-0.234204706,-0.531058395,0.022511642,200.5352151,888.3771035,wetseason
140,24,58,Mwantimba,pasture,24,S,N,Open,26/04/2017,-2.36744198,34.06044298,wet,2.5,2,1.8,1.8,2.025,,,,,,,,,0,0,1,3,4,0.75,-5.93,-28.54086764,-0.234204706,-0.601618248,0.082191245,200.5352151,888.3771035,wetseason
141,24,59,Mwantimba,pasture,24,S,non,Excl,26/04/2017,-2.367674997,34.06030199,wet,6.5,8.4,8,9.8,8.175,,,,,,,,,0,0,1,3,4,0.75,-5.93,-28.54086764,-0.234204706,-0.223469106,-0.290224348,200.5352151,888.3771035,wetseason
142,24,59,Mwantimba,pasture,24,S,non,Open,26/04/2017,-2.367691007,34.06029697,wet,1.5,4.5,3.5,4.2,3.425,,,,,,,,,0,0,1,3,4,0.75,-5.93,-28.54086764,-0.234204706,-0.116797124,-0.054542104,200.5352151,888.3771035,wetseason
143,24,60,Mwantimba,pasture,24,I,inter,Excl,26/04/2017,-2.367513981,34.06038296,wet,12.5,11.9,10,13.8,12.05,,,,,,,,,0,0,1,3,4,0.75,-5.93,-28.54086764,-0.234204706,-0.814104546,-0.109011605,200.5352151,888.3771035,wetseason
144,24,60,Mwantimba,pasture,24,I,inter,Open,26/04/2017,-2.367612971,34.06053904,wet,2.9,2.6,1.8,3.4,2.675,,,,,,,,,0,0,1,3,4,0.75,-5.93,-28.54086764,-0.234204706,-0.577542601,0.356052347,200.5352151,888.3771035,wetseason
169,29,61,SNP,wild,29,S,N,Excl,11/04/2017,-2.277669031,34.02779303,wet,8.5,15,13,6.5,10.75,,,,,,,,,0,0,0,0,0,,0.58,-35.85747891,-0.031472911,0.323074203,-0.485180547,61.07980759,786.772479,wetseason
170,29,61,SNP,wild,29,S,N,Open,11/04/2017,-2.277650004,34.02778096,wet,6,8,6.5,10.1,7.65,,,,,,,,,0,0,0,0,0,,0.58,-35.85747891,-0.031472911,0.509185853,-0.456453588,61.07980759,786.772479,wetseason
171,29,62,SNP,wild,29,S,non,Excl,11/04/2017,-2.277900036,34.02754803,wet,3.1,5.5,4.5,8.2,5.325,,,,,,,,,0,0,0,0,0,,0.58,-35.85747891,-0.031472911,-0.114234466,-0.916276074,61.07980759,786.772479,wetseason
172,29,62,SNP,wild,29,S,non,Open,11/04/2017,-2.277884027,34.02756899,wet,4.5,5,7.5,3.5,5.125,,,,,,,,,0,0,0,0,0,,0.58,-35.85747891,-0.031472911,-0.006044395,-0.671673484,61.07980759,786.772479,wetseason
173,29,63,SNP,wild,29,I,inter,Excl,11/04/2017,-2.27775,34.02763998,wet,4,6.5,4,5.5,5,,,,,,,,,0,0,0,0,0,,0.58,-35.85747891,-0.031472911,-0.608244185,-0.61694357,61.07980759,786.772479,wetseason
174,29,63,SNP,wild,29,I,inter,Open,11/04/2017,-2.277870029,34.02769597,wet,2.5,3,4.1,1,2.65,,,,,,,,,0,0,0,0,0,,0.58,-35.85747891,-0.031472911,-0.736930526,-0.512508542,61.07980759,786.772479,wetseason
175,30,64,SNP,wild,30,S,N,Excl,11/04/2017,-2.278691037,34.032331,wet,5.5,5,4.5,4,4.75,,,,,,,,,0,0,2,0,2,0,0.81,-43.42915536,-0.106403308,0.179445815,-0.560607548,61.07980759,802.5440566,wetseason
176,30,64,SNP,wild,30,S,N,Open,11/04/2017,-2.278697994,34.03233301,wet,5,3.5,4,4.5,4.25,,,,,,,,,0,0,2,0,2,0,0.81,-43.42915536,-0.106403308,0.101371524,-0.707776768,61.07980759,802.5440566,wetseason
177,30,65,SNP,wild,30,S,non,Excl,11/04/2017,-2.278619036,34.03211097,wet,15.5,12,6.5,5,9.75,,,,,,,,,0,0,2,0,2,0,0.81,-43.42915536,-0.106403308,-0.05509017,-0.496273793,61.07980759,802.5440566,wetseason
178,30,65,SNP,wild,30,S,non,Open,11/04/2017,-2.278609984,34.03211902,wet,3.2,3.5,6,5.5,4.55,,,,,,,,,0,0,2,0,2,0,0.81,-43.42915536,-0.106403308,-0.067977865,-0.266814281,61.07980759,802.5440566,wetseason
179,30,66,SNP,wild,30,I,inter,Excl,11/04/2017,-2.278715009,34.03215003,wet,3.2,4,2.1,5.5,3.7,,,,,,,,,0,0,2,0,2,0,0.81,-43.42915536,-0.106403308,-0.404420755,0.060731162,61.07980759,802.5440566,wetseason
180,30,66,SNP,wild,30,I,inter,Open,11/04/2017,-2.278762031,34.03196001,wet,2,2.5,1,2,1.875,,,,,,,,,0,0,2,0,2,0,0.81,-43.42915536,-0.106403308,-0.687625364,-0.402900802,61.07980759,802.5440566,wetseason
181,31,67,SNP,wild,31,S,N,Excl,11/04/2017,-2.272657994,34.02313102,wet,10.5,8,7.5,8.5,8.625,,,,,,,,,1,0,0,0,1,0,0.61,-32.30871139,0,0.304737292,-0.648780893,61.07980759,802.5440566,wetseason
182,31,67,SNP,wild,31,S,N,Open,11/04/2017,-2.272637961,34.02315298,wet,6,4,3.5,4.5,4.5,,,,,,,,,1,0,0,0,1,0,0.61,-32.30871139,0,0.261429832,-0.614505691,61.07980759,802.5440566,wetseason
183,31,68,SNP,wild,31,S,non,Excl,11/04/2017,-2.272692025,34.02307,wet,5,3,3.5,5.5,4.25,,,,,,,,,1,0,0,0,1,0,0.61,-32.30871139,0,0.053916401,-0.409986461,61.07980759,802.5440566,wetseason
184,31,68,SNP,wild,31,S,non,Open,11/04/2017,-2.272680039,34.02307704,wet,5,3,3.5,5.5,4.25,,,,,,,,,1,0,0,0,1,0,0.61,-32.30871139,0,-0.104184402,-0.386195165,61.07980759,802.5440566,wetseason
185,31,69,SNP,wild,31,I,inter,Excl,11/04/2017,-2.272728989,34.02299096,wet,3.2,4,2.1,5.5,3.7,,,,,,,,,1,0,0,0,1,0,0.61,-32.30871139,0,-0.634336954,-0.223536573,61.07980759,802.5440566,wetseason
186,31,69,SNP,wild,31,I,inter,Open,11/04/2017,-2.272787997,34.02319204,wet,2,2.5,1,2,1.875,,,,,,,,,1,0,0,0,1,0,0.61,-32.30871139,0,-0.505246896,-0.652878723,61.07980759,802.5440566,wetseason
187,32,70,SNP,wild,32,S,N,Excl,11/04/2017,-2.278511999,34.02428001,wet,6,8,17.5,7.5,9.75,,,,,,,,,0,2,0,0,2,0,0.24,-28.41899758,0.070223636,0.396542723,-0.649151588,61.07980759,786.772479,wetseason
188,32,70,SNP,wild,32,S,N,Open,11/04/2017,-2.278522979,34.024278,wet,6.5,6.5,4,5,5.5,,,,,,,,,0,2,0,0,2,0,0.24,-28.41899758,0.070223636,0.427537049,-0.377290629,61.07980759,786.772479,wetseason
189,32,71,SNP,wild,32,S,non,Excl,11/04/2017,-2.278395994,34.02417398,wet,3.5,4,4.5,5.5,4.375,,,,,,,,,0,2,0,0,2,0,0.24,-28.41899758,0.070223636,-0.055926206,-0.650624429,61.07980759,786.772479,wetseason
190,32,71,SNP,wild,32,S,non,Open,11/04/2017,-2.278419966,34.02418303,wet,7.5,6.7,4,5.5,5.925,,,,,,,,,0,2,0,0,2,0,0.24,-28.41899758,0.070223636,0.193642839,-0.592455292,61.07980759,786.772479,wetseason
191,32,72,SNP,wild,32,I,inter,Excl,11/04/2017,-2.27851904,34.02416199,wet,1,2.5,4,3.5,2.75,,,,,,,,,0,2,0,0,2,0,0.24,-28.41899758,0.070223636,-0.674594279,-0.69097354,61.07980759,786.772479,wetseason
192,32,72,SNP,wild,32,I,inter,Open,11/04/2017,-2.278432036,34.02437104,wet,1,2.5,2,3.5,2.25,,,,,,,,,0,2,0,0,2,0,0.24,-28.41899758,0.070223636,-0.527366767,-0.491610593,61.07980759,786.772479,wetseason
1,1,1,Makao,pasture,1,S,N,Excl,09/05/2017,-3.406347027,34.85055604,dry,5,8,9.5,6.6,7.275,14.01,25.4,4.5,98.6,7,3.2,3.8,17.55,3,1,11,0,15,0,-3.36,-63.62452525,-0.073845743,0.015677184,-0.093066927,5.025000005,507.4062004,dryseason
2,1,1,Makao,pasture,1,S,N,Open,09/05/2017,-3.406363036,34.85055797,dry,16,7.5,7.5,13.5,11.125,14.01,25.5,3,87.06,7,3.2,3.8,17.55,3,1,11,0,15,0,-3.36,-63.62452525,-0.073845743,-0.085061757,-0.131092245,5.025000005,507.4062004,dryseason
3,1,2,Makao,pasture,1,S,non,Excl,09/05/2017,-3.406253988,34.85066299,dry,20,23,22,39,26,14.13,21,0.6,35.2,5.1,2.5,2.6,31.25,3,1,11,0,15,0,-3.36,-63.62452525,-0.073845743,-0.280659538,-0.05371377,5.025000005,507.4062004,dryseason
4,1,2,Makao,pasture,1,S,non,Open,09/05/2017,-3.406276032,34.850665,dry,3,2,3,5,3.25,14.13,24.8,3,40.6,5.1,2.5,2.6,31.25,3,1,11,0,15,0,-3.36,-63.62452525,-0.073845743,-0.33418854,-0.164872079,5.025000005,507.4062004,dryseason
5,1,3,Makao,pasture,1,I,inter,Excl,09/05/2017,-3.406194979,34.85053601,dry,7,7,9.8,7,7.7,14.13,30,2.5,100,,,,,3,1,11,0,15,0,-3.36,-63.62452525,-0.073845743,-0.212341328,0.036168437,5.025000005,507.4062004,dryseason
6,1,3,Makao,pasture,1,I,inter,Open,09/05/2017,-3.406066988,34.85057901,dry,1.5,2,2.5,1.5,1.875,14.13,33.4,4,100,,,,,3,1,11,0,15,0,-3.36,-63.62452525,-0.073845743,-0.473601958,0.076348566,5.025000005,507.4062004,dryseason
7,2,4,Makao,pasture,2,S,N,Excl,09/05/2017,-3.40942503,34.85278797,dry,11,15.5,18.5,16.5,15.375,15.05,22.9,4,35.5,10.4,2.35,8.05,39.45,3,0,30,0,33,0,-3.78,-140.4461148,-0.202740768,0.263715802,0.018683161,5.025000005,507.4062004,dryseason
8,2,4,Makao,pasture,2,S,N,Open,09/05/2017,-3.409399968,34.85279401,dry,2.1,3,3,5.5,3.4,15.05,27.3,10.3,16.53,10.4,2.35,8.05,39.45,3,0,30,0,33,0,-3.78,-140.4461148,-0.202740768,0.12361404,-0.05441824,5.025000005,507.4062004,dryseason
9,2,5,Makao,pasture,2,S,non,Excl,09/05/2017,-3.409166029,34.85270499,dry,16,12.5,17.5,22,17,15.05,24,7.9,57.73,6.8,2.5,4.3,37.9,3,0,30,0,33,0,-3.78,-140.4461148,-0.202740768,0.301410418,-0.076379538,5.025000005,507.4062004,dryseason
10,2,5,Makao,pasture,2,S,non,Open,09/05/2017,-3.409190001,34.85270399,dry,2.5,2.5,2.5,1.5,2.25,15.05,23.5,6.9,43.6,6.8,2.5,4.3,37.9,3,0,30,0,33,0,-3.78,-140.4461148,-0.202740768,0.055896637,-0.03752799,5.025000005,507.4062004,dryseason
11,2,6,Makao,pasture,2,I,inter,Excl,09/05/2017,-3.409267031,34.85268597,dry,11.5,8.5,19.5,8.5,12,15.05,26.3,1.9,100,,,,,3,0,30,0,33,0,-3.78,-140.4461148,-0.202740768,-0.041662276,0.235468986,5.025000005,507.4062004,dryseason
12,2,6,Makao,pasture,2,I,inter,Open,09/05/2017,-3.409353029,34.85292502,dry,2,2,1.5,1.5,1.75,15.05,35.7,2,100,,,,,3,0,30,0,33,0,-3.78,-140.4461148,-0.202740768,-0.483910784,0.439970566,5.025000005,507.4062004,dryseason
13,3,7,Makao,pasture,3,S,N,Excl,09/05/2017,-3.408244019,34.85029503,dry,29,25.5,22.5,21.5,24.625,13.49,23.3,1.8,64.7,12,5.7,6.3,70.15,0,0,32,0,32,0,-3.51,-158.8621607,-0.269950765,0.361321748,-0.209309529,5.025000005,507.4062004,dryseason
14,3,7,Makao,pasture,3,S,N,Open,09/05/2017,-3.408206971,34.85028598,dry,4,3.5,2,1.5,2.75,13.5,24.2,8.8,36.62,12,5.7,6.3,70.15,0,0,32,0,32,0,-3.51,-158.8621607,-0.269950765,0.582375217,-0.524918304,5.025000005,507.4062004,dryseason
15,3,8,Makao,pasture,3,S,non,Excl,09/05/2017,-3.40841501,34.85011498,dry,19,11.5,10.5,17.5,14.625,13.52,25.1,3.8,55.09,8.9,6.6,2.3,33.35,0,0,32,0,32,0,-3.51,-158.8621607,-0.269950765,0.464803383,-0.603953105,5.025000005,507.4062004,dryseason
16,3,8,Makao,pasture,3,S,non,Open,09/05/2017,-3.408432025,34.85012203,dry,4,3,2.5,1.5,2.75,13.54,24.3,7.5,92.49,8.9,6.6,2.3,33.35,0,0,32,0,32,0,-3.51,-158.8621607,-0.269950765,0.301186478,-0.308587026,5.025000005,507.4062004,dryseason
17,3,9,Makao,pasture,3,I,inter,Excl,09/05/2017,-3.40839196,34.850304,dry,6,10,6.5,7.5,7.5,13.57,28.5,3.1,100,,,,,0,0,32,0,32,0,-3.51,-158.8621607,-0.269950765,-0.010628302,0.307405373,5.025000005,507.4062004,dryseason
18,3,9,Makao,pasture,3,I,inter,Open,09/05/2017,-3.408284001,34.85010199,dry,1,1,1.5,2.5,1.5,13.59,41.7,3.1,100,,,,,0,0,32,0,32,0,-3.51,-158.8621607,-0.269950765,-0.146044218,0.68639852,5.025000005,507.4062004,dryseason
21,4,11,Makao,pasture,4,S,non,Excl,09/05/2017,-3.41090804,34.85547496,dry,9,10,8.5,7,8.625,16.06,29,5.3,55,4.6,3,1.6,46.5,0,0,14,0,14,0,-4.09,-89.3450345,-0.216174356,,,5.025000005,507.4062004,dryseason
22,4,11,Makao,pasture,4,S,non,Open,09/05/2017,-3.410970988,34.85547001,dry,4,3,3.5,4.5,3.75,16.07,30,6.9,54.57,4.6,3,1.6,46.5,0,0,14,0,14,0,-4.09,-89.3450345,-0.216174356,,,5.025000005,507.4062004,dryseason
23,4,12,Makao,pasture,4,I,inter,Excl,09/05/2017,-3.411052963,34.85539198,dry,9,12,6,6,8.25,16.1,29.8,1.7,100,,,,,0,0,14,0,14,0,-4.09,-89.3450345,-0.216174356,,,5.025000005,507.4062004,dryseason
24,4,12,Makao,pasture,4,I,inter,Open,09/05/2017,-3.410976017,34.855251,dry,3,2,2.5,2,2.375,16.14,31,4.5,100,,,,,0,0,14,0,14,0,-4.09,-89.3450345,-0.216174356,,,5.025000005,507.4062004,dryseason
25,5,13,MakaoWMA,wild,5,S,N,Excl,10/05/2017,-3.425976019,34.75033999,dry,5,6.5,3.5,7.5,5.625,8.33,21.7,3.5,39.26,10.7,2.8,7.9,38.1,7,3,0,0,10,0,0.52,1.170524639,0.191272577,0.431870684,-0.212726306,13.20000012,478.4923597,dryseason
26,5,13,MakaoWMA,wild,5,S,N,Open,10/05/2017,-3.426002003,34.75033597,dry,3,3.5,4.5,4.5,3.875,8.34,21.2,5.3,38.9,10.7,2.8,7.9,38.1,7,3,0,0,10,0,0.52,1.170524639,0.191272577,0.514323639,-0.121415545,13.20000012,478.4923597,dryseason
27,5,14,MakaoWMA,wild,5,S,non,Excl,10/05/2017,-3.425989011,34.75018904,dry,4,6.5,11,6.5,7,8.36,23.1,5.3,65.68,5.3,3.1,2.2,26.3,7,3,0,0,10,0,0.52,1.170524639,0.191272577,0.268008067,-0.182524271,13.20000012,478.4923597,dryseason
28,5,14,MakaoWMA,wild,5,S,non,Open,10/05/2017,-3.426029999,34.75014998,dry,2.5,3,3,1.5,2.5,8.39,22.3,4.1,51.36,5.3,3.1,2.2,26.3,7,3,0,0,10,0,0.52,1.170524639,0.191272577,0.443695525,-0.166346547,13.20000012,478.4923597,dryseason
29,5,15,MakaoWMA,wild,5,I,inter,Excl,10/05/2017,-3.426082972,34.75007798,dry,5.5,2.5,3,3,3.5,8.4,24.7,8.4,100,,,,,7,3,0,0,10,0,0.52,1.170524639,0.191272577,0.134910283,0.411280772,13.20000012,478.4923597,dryseason
30,5,15,MakaoWMA,wild,5,I,inter,Open,10/05/2017,-3.426144999,34.75024503,dry,1,2.1,3.5,3,2.4,8.42,24,6.6,100,,,,,7,3,0,0,10,0,0.52,1.170524639,0.191272577,-0.243866733,-0.272506418,13.20000012,478.4923597,dryseason
31,6,16,MakaoWMA,wild,6,S,N,Excl,10/05/2017,-3.425689023,34.75080804,dry,4.5,7,11,4,6.625,9,22.2,4,19.93,10.2,3,7.2,70.25,8,0,0,0,8,0,0.49,-6.5133615,0.068293857,0.322885231,0.111704434,13.20000012,478.4923597,dryseason
32,6,16,MakaoWMA,wild,6,S,N,Open,10/05/2017,-3.425652981,34.75079798,dry,5.5,5.5,4.5,4,4.875,9.07,23,8.7,13.68,10.2,3,7.2,70.25,8,0,0,0,8,0,0.49,-6.5133615,0.068293857,0.522511497,-0.198949165,13.20000012,478.4923597,dryseason
33,6,17,MakaoWMA,wild,6,S,non,Excl,10/05/2017,-3.425530018,34.75118799,dry,4,6,4.5,1.5,4,9.11,23.2,4.5,71.36,6.3,4.5,1.8,24.1,8,0,0,0,8,0,0.49,-6.5133615,0.068293857,-0.637441087,-0.388417057,13.20000012,478.4923597,dryseason
34,6,17,MakaoWMA,wild,6,S,non,Open,10/05/2017,-3.425510991,34.75116896,dry,2.5,2,2.5,2.5,2.375,9.13,22.5,1,48.57,6.3,4.5,1.8,24.1,8,0,0,0,8,0,0.49,-6.5133615,0.068293857,0.123670535,-0.251402801,13.20000012,478.4923597,dryseason
